n,jobtype,time limit,method,muloss,lr,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,LD,10,Exact,False,0.002,5,15,0.029268361628055573,0.02939644642174244,0.012790771201252937,0.02061343751847744,0.01871013455092907,0.010700368322432041
50,LD,60,Exact,False,0.002,5,15,0.029268361628055573,0.02939644642174244,0.012790771201252937,0.02061343751847744,0.01871013455092907,0.010700368322432041
50,LD,300,Exact,False,0.002,5,15,0.029268361628055573,0.02939644642174244,0.012790771201252937,0.02061343751847744,0.01871013455092907,0.010700368322432041
50,LD,600,Exact,False,0.002,5,15,0.029268360920250414,0.02939644642174244,0.012532344943165833,0.02061343704899773,0.018710211850702763,0.01069983366870441
50,SG,10,Exact,False,0.002,20,10,0.028775129467248917,0.027593258768320084,0.012898298911750317,0.020257676020264626,0.018342047929763794,0.010761601850390434
50,SG,60,Exact,False,0.002,20,10,0.028775129467248917,0.027593258768320084,0.012898298911750317,0.020257676020264626,0.018342047929763794,0.010761601850390434
50,SG,300,Exact,False,0.002,20,10,0.028775129467248917,0.027593258768320084,0.012898298911750317,0.020257676020264626,0.018342047929763794,0.010761601850390434
50,SG,600,Exact,False,0.002,20,10,0.02877512715756893,0.027593258768320084,0.012637699910982696,0.02025767637481913,0.018342862837016582,0.010761063385752974
50,SG,10,Exact,False,0.002,20,20,0.02891395054757595,0.028253456577658653,0.013119891285896301,0.020070120692253113,0.018207184970378876,0.010809306986629963
50,SG,60,Exact,False,0.002,20,20,0.02891395054757595,0.028253456577658653,0.013119891285896301,0.020070120692253113,0.018207184970378876,0.010809306986629963
50,SG,300,Exact,False,0.002,20,20,0.02891395054757595,0.028253456577658653,0.013119891285896301,0.020070120692253113,0.018207184970378876,0.010809306986629963
50,SG,600,Exact,False,0.002,20,20,0.028913952820003034,0.028253456577658653,0.01285481561155433,0.020070118943764828,0.018207477405667305,0.010808766174471329
