n,jobtype,time limit,method,muloss,lr,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,LD,10,Exact,False,0.002,5,15,0.029267100617289543,0.028146494179964066,0.012987961061298847,0.020367711782455444,0.01844387874007225,0.010732628405094147
50,LD,60,Exact,False,0.002,5,15,0.029267100617289543,0.028146494179964066,0.012987961061298847,0.020367711782455444,0.01844387874007225,0.010732628405094147
50,LD,300,Exact,False,0.002,5,15,0.029267100617289543,0.028146494179964066,0.012987961061298847,0.020367711782455444,0.01844387874007225,0.010732628405094147
50,LD,600,Exact,False,0.002,5,15,0.02926710318773985,0.028146494179964066,0.01272555122252637,0.020367711297026834,0.018444168381392956,0.01073209147007013
50,SG,10,Exact,False,0.002,20,10,0.028893422335386276,0.02710139937698841,0.012961046770215034,0.020395983010530472,0.01848776638507843,0.01083043310791254
50,SG,60,Exact,False,0.002,20,10,0.028893422335386276,0.02710139937698841,0.012961046770215034,0.020395983010530472,0.01848776638507843,0.01083043310791254
50,SG,300,Exact,False,0.002,20,10,0.028893422335386276,0.02710139937698841,0.012961046770215034,0.020395983010530472,0.01848776638507843,0.01083043310791254
50,SG,600,Exact,False,0.002,20,10,0.02889342363923788,0.02710139937698841,0.012699180591463804,0.02039598320226651,0.018488661386072636,0.01082989130780766
50,SG,10,Exact,False,0.002,20,20,0.02858092077076435,0.028237715363502502,0.013039433397352695,0.020022545009851456,0.018159620463848114,0.010695758275687695
50,SG,60,Exact,False,0.002,20,20,0.02858092077076435,0.028237715363502502,0.013039433397352695,0.020022545009851456,0.018159620463848114,0.010695758275687695
50,SG,300,Exact,False,0.002,20,20,0.02858092077076435,0.028237715363502502,0.013039433397352695,0.020022545009851456,0.018159620463848114,0.010695758275687695
50,SG,600,Exact,False,0.002,20,20,0.028580920435488225,0.028237715363502502,0.012775983454503969,0.020022546149033586,0.018160424195230007,0.01069522301967287
