n,jobtype,time limit,method,muloss,lr,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,classic,10,IMLE,True,0.01,5,15,0.019422998651862144,0.01753179170191288,0.011468428187072277,0.02443940006196499,0.023328883573412895,0.01357356272637844
50,classic,60,IMLE,True,0.01,5,15,0.019422998651862144,0.01753179170191288,0.011468428187072277,0.02443940006196499,0.023328883573412895,0.01357356272637844
50,classic,300,IMLE,True,0.01,5,15,0.019138837233185768,0.017668671905994415,0.011378582566976547,0.024500571191310883,0.023287899792194366,0.01395273394882679
50,classic,600,IMLE,True,0.01,5,15,0.024610237162560226,0.023787863552570343,0.013691434610418107,0.01758099556864472,0.01580302882939577,0.01059077777132171
50,classic,10,SPOPlus,True,0.002,5,15,0.022628508508205414,0.02066492661833763,0.0122984005138278,0.029243241995573044,0.02757282555103302,0.015519142150878906
50,classic,60,SPOPlus,True,0.002,5,15,0.020221242681145668,0.019223377108573914,0.011591745540499687,0.025391103699803352,0.02445184625685215,0.013944295234978199
50,classic,300,SPOPlus,True,0.002,5,15,0.019784174859523773,0.018445085734128952,0.011512570083141327,0.025212440639734268,0.024318082258105278,0.014004412107169628
50,classic,600,SPOPlus,True,0.002,5,15,0.025044039972126484,0.02432280220091343,0.013876383598864726,0.01793166484455578,0.016161643899977207,0.010637655667917828
50,LD,10,Exact,True,0.002,5,15,0.030599838122725487,0.029853347688913345,0.012576427310705185,0.02252071537077427,0.020635392516851425,0.01129220798611641
50,LD,60,Exact,True,0.002,5,15,0.030599838122725487,0.029853347688913345,0.012576427310705185,0.02252071537077427,0.020635392516851425,0.01129220798611641
50,LD,300,Exact,True,0.002,5,15,0.030599838122725487,0.029853347688913345,0.012576427310705185,0.02252071537077427,0.020635392516851425,0.01129220798611641
50,LD,600,Exact,True,0.002,5,15,0.030599835477769375,0.029853347688913345,0.012322331914626504,0.0225207155064214,0.020637004636228085,0.011291642987207577
50,MSE,10,MSE,True,0.002,5,15,0.03257397562265396,0.02959413453936577,0.01503986306488514,0.023371996358036995,0.02131715603172779,0.011434972286224365
50,MSE,60,MSE,True,0.002,5,15,0.03257397562265396,0.02959413453936577,0.01503986306488514,0.023371996358036995,0.02131715603172779,0.011434972286224365
50,MSE,300,MSE,True,0.002,5,15,0.03257397562265396,0.02959413453936577,0.01503986306488514,0.023371996358036995,0.02131715603172779,0.011434972286224365
50,MSE,600,MSE,True,0.002,5,15,0.03257042899727822,0.029511945322155952,0.014701090407471714,0.023326275286264717,0.021285572089254856,0.011446129750628215
50,SG,10,Exact,True,0.002,20,10,0.0320778526365757,0.030701126903295517,0.012957291677594185,0.024096373468637466,0.022229880094528198,0.011758275330066681
50,SG,60,Exact,True,0.002,20,10,0.0320778526365757,0.030701126903295517,0.012957291677594185,0.024096373468637466,0.022229880094528198,0.011758275330066681
50,SG,300,Exact,True,0.002,20,10,0.03198736906051636,0.030031030997633934,0.013296561315655708,0.023546811193227768,0.021604282781481743,0.011797158047556877
50,SG,600,Exact,True,0.002,20,10,0.03198737148195505,0.030031030997633934,0.013027916517382842,0.023546811466803774,0.021605401299893856,0.011796568043032278
50,SG,10,Exact,True,0.002,20,20,0.03219270333647728,0.030904974788427353,0.013041340745985508,0.023882105946540833,0.02204607054591179,0.011798234656453133
50,SG,60,Exact,True,0.002,20,20,0.03219270333647728,0.030904974788427353,0.013041340745985508,0.023882105946540833,0.02204607054591179,0.011798234656453133
50,SG,300,Exact,True,0.002,20,20,0.032083041965961456,0.03015674091875553,0.013298495672643185,0.023596404120326042,0.02162856236100197,0.01184862945228815
50,SG,600,Exact,True,0.002,20,20,0.03208304159343243,0.03015674091875553,0.013029811087447676,0.023596402957243846,0.021629788912832737,0.011848036960281931
