n,jobtype,time limit,method,muloss,lr,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,classic,10,IMLE,True,0.01,5,15,0.019422661513090134,0.017113160341978073,0.011621602810919285,0.024434048682451248,0.024258753284811974,0.013460760936141014
50,classic,60,IMLE,True,0.01,5,15,0.019422665238380432,0.017113160341978073,0.011621602810919285,0.024434048682451248,0.024258753284811974,0.013460760936141014
50,classic,300,IMLE,True,0.01,5,15,0.01915229670703411,0.017563076689839363,0.011420628055930138,0.02458328567445278,0.02370307222008705,0.01397368498146534
50,classic,600,IMLE,True,0.01,5,15,0.024732787720859052,0.023884372785687447,0.013715338386107384,0.01757559034730075,0.015767160803079605,0.010588775452877291
50,classic,10,SPOPlus,True,0.002,5,15,0.02165551856160164,0.018397795036435127,0.01183393131941557,0.02694333717226982,0.025990141555666924,0.014719155617058277
50,classic,60,SPOPlus,True,0.002,5,15,0.02056158520281315,0.0178360752761364,0.011534417048096657,0.025613050907850266,0.025708068162202835,0.013995107263326645
50,classic,300,SPOPlus,True,0.002,5,15,0.019854169338941574,0.018367279320955276,0.011545255780220032,0.025225628167390823,0.024448184296488762,0.013962541706860065
50,classic,600,SPOPlus,True,0.002,5,15,0.025050081107765437,0.02432510256767273,0.013871038447853971,0.017934719863673673,0.016176613047719002,0.010638463250263356
50,LD,10,Exact,True,0.002,5,15,0.030911000445485115,0.03131420165300369,0.012619782239198685,0.022530572488904,0.020753908902406693,0.011292645707726479
50,LD,60,Exact,True,0.002,5,15,0.030911000445485115,0.03131420165300369,0.012619782239198685,0.022530572488904,0.020753908902406693,0.011292645707726479
50,LD,300,Exact,True,0.002,5,15,0.030911000445485115,0.03131420165300369,0.012619782239198685,0.022530572488904,0.020753908902406693,0.011292645707726479
50,LD,600,Exact,True,0.002,5,15,0.03091100089251995,0.03131420165300369,0.012364811181224919,0.022530572414631023,0.020754585042595863,0.011292081318643185
50,MSE,10,MSE,True,0.002,5,15,0.03241242840886116,0.029169883579015732,0.014768908731639385,0.023375187069177628,0.02132938802242279,0.011446001008152962
50,MSE,60,MSE,True,0.002,5,15,0.03241242840886116,0.029169883579015732,0.014768908731639385,0.023375187069177628,0.02132938802242279,0.011446001008152962
50,MSE,300,MSE,True,0.002,5,15,0.03241242840886116,0.029169883579015732,0.014768908731639385,0.023375187069177628,0.02132938802242279,0.011446001008152962
50,MSE,600,MSE,True,0.002,5,15,0.03241242624819279,0.029169883579015732,0.014470516129726215,0.02337518552588299,0.021329576149582863,0.011445428652091395
50,SG,10,Exact,True,0.002,20,10,0.03189085051417351,0.03090061992406845,0.013179803267121315,0.023881247267127037,0.022095616906881332,0.01198060903698206
50,SG,60,Exact,True,0.002,20,10,0.03189085051417351,0.03090061992406845,0.013179803267121315,0.023881247267127037,0.022095616906881332,0.01198060903698206
50,SG,300,Exact,True,0.002,20,10,0.03189085051417351,0.03090061992406845,0.013179803267121315,0.023881247267127037,0.022095616906881332,0.01198060903698206
50,SG,600,Exact,True,0.002,20,10,0.03189085114747286,0.03090061992406845,0.012913517048497162,0.02388124606644269,0.02209604252129793,0.011980010223403637
50,SG,10,Exact,True,0.002,20,20,0.031820788979530334,0.03208553418517113,0.012795393355190754,0.023630907759070396,0.02173800580203533,0.011655831709504128
50,SG,60,Exact,True,0.002,20,20,0.031820788979530334,0.03208553418517113,0.012795393355190754,0.023630907759070396,0.02173800580203533,0.011655831709504128
50,SG,300,Exact,True,0.002,20,20,0.031820788979530334,0.03208553418517113,0.012795393355190754,0.023630907759070396,0.02173800580203533,0.011655831709504128
50,SG,600,Exact,True,0.002,20,20,0.03182078965008259,0.03208553418517113,0.012536873803118888,0.023630910334247163,0.021738040260970592,0.011655249105930264
