n,jobtype,time limit,method,muloss,lr,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,LD,10,Exact,False,0.002,5,15,0.029321637004613876,0.027836604043841362,0.013039659708738327,0.020356299355626106,0.01848362572491169,0.010742456652224064
50,LD,60,Exact,False,0.002,5,15,0.029321637004613876,0.027836604043841362,0.013039659708738327,0.020356299355626106,0.01848362572491169,0.010742456652224064
50,LD,300,Exact,False,0.002,5,15,0.029321637004613876,0.027836604043841362,0.013039659708738327,0.020356299355626106,0.01848362572491169,0.010742456652224064
50,LD,600,Exact,False,0.002,5,15,0.029321635887026787,0.027836604043841362,0.012776204672374978,0.020356298923143185,0.018485638312995434,0.010741919117620492
50,SG,10,Exact,False,0.002,20,10,0.028545847162604332,0.027265194803476334,0.013054360635578632,0.02036295086145401,0.018427785485982895,0.010892705991864204
50,SG,60,Exact,False,0.002,20,10,0.028545847162604332,0.027265194803476334,0.013054360635578632,0.02036295086145401,0.018427785485982895,0.010892705991864204
50,SG,300,Exact,False,0.002,20,10,0.028545847162604332,0.027265194803476334,0.013054360635578632,0.02036295086145401,0.018427785485982895,0.010892705991864204
50,SG,600,Exact,False,0.002,20,10,0.028545845560729505,0.027265194803476334,0.01279060930779896,0.020362951868772506,0.01842791773378849,0.010892161266220158
50,SG,10,Exact,False,0.002,20,20,0.027798712253570557,0.027135096490383148,0.013075031340122223,0.019958380609750748,0.018070252612233162,0.01070548128336668
50,SG,60,Exact,False,0.002,20,20,0.027798712253570557,0.027135096490383148,0.013075031340122223,0.019958380609750748,0.018070252612233162,0.01070548128336668
50,SG,300,Exact,False,0.002,20,20,0.027798712253570557,0.027135096490383148,0.013075031340122223,0.019958380609750748,0.018070252612233162,0.01070548128336668
50,SG,600,Exact,False,0.002,20,20,0.027798711210489272,0.027135096490383148,0.012810861763207925,0.019958377662254497,0.018070432357490063,0.010704945817761128
