n,jobtype,time limit,method,muloss,lr,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,LD,10,Exact,False,0.002,5,15,0.029323725029826164,0.02807915396988392,0.013056942261755466,0.02036341466009617,0.018452193588018417,0.010760118253529072
50,LD,60,Exact,False,0.002,5,15,0.029323725029826164,0.02807915396988392,0.013056942261755466,0.02036341466009617,0.018452193588018417,0.010760118253529072
50,LD,300,Exact,False,0.002,5,15,0.029323725029826164,0.02807915396988392,0.013056942261755466,0.02036341466009617,0.018452193588018417,0.010760118253529072
50,LD,600,Exact,False,0.002,5,15,0.029323726780712604,0.02807915396988392,0.012793138078538631,0.020363414282165468,0.018453375436365604,0.010759579851268198
50,SG,10,Exact,False,0.002,20,10,0.028936011716723442,0.027557311579585075,0.012898062355816364,0.020260581746697426,0.01835234835743904,0.010779841803014278
50,SG,60,Exact,False,0.002,20,10,0.028936011716723442,0.027557311579585075,0.012898062355816364,0.020260581746697426,0.01835234835743904,0.010779841803014278
50,SG,300,Exact,False,0.002,20,10,0.028936011716723442,0.027557311579585075,0.012898062355816364,0.020260581746697426,0.01835234835743904,0.010779841803014278
50,SG,600,Exact,False,0.002,20,10,0.02893601045012474,0.027557311579585075,0.012637468158706713,0.02026058121479582,0.018354791216552258,0.010779302756606891
50,SG,10,Exact,False,0.002,20,20,0.029051706194877625,0.027388809248805046,0.013504713773727417,0.020200112834572792,0.018289534375071526,0.010933435522019863
50,SG,60,Exact,False,0.002,20,20,0.029051706194877625,0.027388809248805046,0.013504713773727417,0.020200112834572792,0.018289534375071526,0.010933435522019863
50,SG,300,Exact,False,0.002,20,20,0.029051706194877625,0.027388809248805046,0.013504713773727417,0.020200112834572792,0.018289534375071526,0.010933435522019863
50,SG,600,Exact,False,0.002,20,20,0.0290517046675086,0.027388809248805046,0.013231862841699383,0.02020011204495095,0.01829193066805601,0.010932888675088499
