time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,best_relat_regret,best_epoch,epoch,patience,tl,mean_relat_eval,std_relat_eval,mean_relat_test,std_relat_test
600,10,1,12,100,200,cla,0,0,SPOPlus,0.1,0.032165541343961004,32,32,5,600,0.03216554137179628,0.016325753089017625,0.03056421429826878,0.024057459733423676
30,10,1,12,100,200,SG,10,30,IMLE,0.01,0.3989250438028378,-1,0,5,30,0.398925044760108,0.10291302082003932,0.38824904648959635,0.11229868645512081
300,10,1,12,100,200,SG,50,50,IMLE,0.001,0.14919378881907833,199,200,5,300,0.14919378913939,0.04878581652452481,0.1443849982060492,0.05292883840886709
30,10,1,12,100,200,SG,10,5,IMLE,0.01,0.12345877423169409,23,24,5,30,0.12345877468585968,0.0730546468104659,0.13350784375425429,0.07640247640356145
30,10,1,12,100,200,SG,10,10,IMLE,0.01,0.12539201653235227,18,19,5,30,0.12539201705716552,0.06899696374022736,0.12898767860699445,0.07484051644778705
30,10,1,12,100,200,SG,30,5,IMLE,0.01,0.13400084338707216,30,31,5,30,0.13400084422901273,0.07000608945905444,0.14222100191563367,0.07503783713572493
30,10,1,12,100,200,SG,30,30,IMLE,0.01,0.3617313908855228,-1,0,5,30,0.36173139229416845,0.10444681068300142,0.3726144088804722,0.11302234881607696
30,10,1,12,100,200,SG,30,10,IMLE,0.01,0.12367813570548894,29,30,5,30,0.12367813630029559,0.065894038017286,0.13067868998087942,0.06902228861623806
30,10,1,12,100,200,SG,50,5,IMLE,0.01,0.1332738388843515,35,36,5,30,0.13327383946627377,0.07031223140416956,0.13907842325326056,0.07526389979501458
30,10,1,12,100,200,SG,50,10,IMLE,0.01,0.1327161263973284,14,15,5,30,0.1327161267027259,0.06929345302961636,0.14081583469361067,0.07707315390610224
30,10,1,12,100,200,SG,10,50,IMLE,0.01,0.3823585792739348,-1,0,5,30,0.3823585802316666,0.11003910407123423,0.38015920712798834,0.10771593814810425
30,10,1,12,100,200,SG,50,50,IMLE,0.01,0.34588852909981627,-1,0,5,30,0.34588853001594544,0.09810738347646943,0.3477130231410265,0.09654277158891789
30,10,1,12,100,200,SG,50,30,IMLE,0.01,0.11717500965235444,8,9,5,30,0.11717501025646924,0.054224596621190856,0.11920844472758473,0.0586832423621955
30,10,1,12,100,200,SG,30,50,IMLE,0.01,0.37998523835398784,-1,0,5,30,0.37998523950576785,0.10630868013629818,0.3829944434389472,0.11041558138578951
60,10,1,12,100,200,SG,1,5,IMLE,0.01,0.11959718394601056,11,12,5,60,0.11959718441590667,0.06251216262883917,0.12141091436427087,0.06921138154990303
60,10,1,12,100,200,SG,1,10,IMLE,0.01,0.13988490005007043,5,6,5,60,0.13988490011543037,0.050688364937144244,0.13866335553117096,0.06344477740495222
60,10,1,12,100,200,SG,1,50,IMLE,0.01,0.3025686161567889,0,1,5,60,0.30256861820816994,0.09525647300118997,0.3084531032368541,0.08918839635795191
60,10,1,12,100,200,SG,1,30,IMLE,0.01,0.3151194105862846,0,1,5,60,0.3151194108277559,0.09247202067387089,0.31583730729669335,0.09537430943344415
60,10,1,12,100,200,SG,10,10,IMLE,0.01,0.12268924920234013,19,20,5,60,0.12268924930132925,0.06575651126359645,0.1313009317740798,0.07562826727370403
60,10,1,12,100,200,SG,30,10,IMLE,0.01,0.12329306517276149,29,30,5,60,0.12329306540079416,0.06497314377469829,0.12975404048524797,0.07189062964589953
60,10,1,12,100,200,SG,10,5,IMLE,0.01,0.11547571305108768,51,52,5,60,0.11547571352683007,0.053896148248358505,0.11774128523096442,0.058426075070220115
60,10,1,12,100,200,SG,10,50,IMLE,0.01,0.09888574708079834,9,10,5,60,0.0988857476040721,0.040413849993163505,0.09789709062408655,0.041612864205394666
60,10,1,12,100,200,SG,30,5,IMLE,0.01,0.12114739435248816,63,64,5,60,0.12114739498123527,0.05697653710194662,0.1264642159882933,0.062227284082831666
60,10,1,12,100,200,SG,10,30,IMLE,0.01,0.11734529288509381,9,10,5,60,0.11734529335051774,0.0541060106609762,0.11139814186096192,0.05387629320814578
60,10,1,12,100,200,SG,30,30,IMLE,0.01,0.09056103188226036,29,30,5,60,0.09056103244423866,0.04445404088579048,0.09395639569405466,0.05041188317150151
600,10,1,12,100,200,SG,1,5,IMLE,0.001,0.27608297584877933,116,117,5,600,0.2760829770565033,0.08436892013794262,0.2775480377003551,0.09152923418518376
600,10,1,12,100,200,SG,1,10,IMLE,0.001,0.313047587393658,65,66,5,600,0.313047589585185,0.09046388615609634,0.3053459871709347,0.08823457585126225
60,10,1,12,100,200,SG,50,5,IMLE,0.01,0.13309462899984706,72,73,5,60,0.1330946294032037,0.06782641091367514,0.14308128694258632,0.07466298310423221
60,10,1,12,100,200,SG,30,50,IMLE,0.01,0.07954471967857785,28,29,5,60,0.07954472018405795,0.03781941277119098,0.08195464932592586,0.04147245979419181
60,10,1,12,100,200,SG,50,10,IMLE,0.01,0.12500096859891516,48,49,5,60,0.12500096917152403,0.06685066611357679,0.1315400284603238,0.07150125530199326
60,10,1,12,100,200,SG,50,30,IMLE,0.01,0.12558246176279328,7,8,5,60,0.125582462772727,0.0549650692521601,0.13081887392792851,0.06070981818042933
60,10,1,12,100,200,SG,50,50,IMLE,0.01,0.3726559508407296,-1,0,5,60,0.3726559525728226,0.09359024212960786,0.3601364078521728,0.09599351210748608
600,10,1,12,100,200,SG,1,30,IMLE,0.001,0.32857031104039097,13,14,5,600,0.32857031282037497,0.09956515853594385,0.3384586272239685,0.10196054247842244
600,10,1,12,100,200,SG,10,5,IMLE,0.001,0.2843400491202428,339,340,5,600,0.2843400483578444,0.08272307986710209,0.2818694576397538,0.08449484081835032
600,10,1,12,100,200,SG,1,50,IMLE,0.001,0.36137725037398316,5,6,5,600,0.3613772500306368,0.1093742179965017,0.34858529882133005,0.10578325120355549
600,10,1,12,100,200,SG,10,10,IMLE,0.001,0.19137578145287165,389,390,5,600,0.19137578159570695,0.06331202107622551,0.20254907406494022,0.07149714532269145
600,10,1,12,100,200,SG,10,30,IMLE,0.001,0.23387873034382306,179,180,5,600,0.2338787306845188,0.07937689116459785,0.23422672875225545,0.07973009918851087
600,10,1,12,100,200,SG,30,5,IMLE,0.001,0.18255204868344563,704,705,5,600,0.18255204811692238,0.06348654288122825,0.18035482722893356,0.07174322066266182
600,10,1,12,100,200,SG,30,10,IMLE,0.001,0.23720630246086885,410,411,5,600,0.23720630280673505,0.07884090204352669,0.24483370994031428,0.07879230440282586
600,10,1,12,100,200,SG,50,5,IMLE,0.001,0.1913270922388483,760,761,5,600,0.19132709302008152,0.07209550146517642,0.18803204492665826,0.07188460272540076
600,10,1,12,100,200,SG,30,30,IMLE,0.001,0.17985017798980818,209,210,5,600,0.1798501793295145,0.062147527205988096,0.17745966932177543,0.06409295488835295
600,10,1,12,100,200,SG,10,50,IMLE,0.001,0.2665076276055849,119,120,5,600,0.26650762900710107,0.08346489372810882,0.2760732768326998,0.08040839955914951
600,10,1,12,100,200,SG,50,10,IMLE,0.001,0.16925573882148165,499,500,5,600,0.16925573866814375,0.06496744161750073,0.17970990259572864,0.07379574331887202
600,10,1,12,100,200,SG,50,50,IMLE,0.001,0.1301316843289227,385,386,5,600,0.13013168517500162,0.04851427258894324,0.1346057415381074,0.05290170433919796
600,10,1,12,100,200,SG,50,30,IMLE,0.001,0.13400226962227269,499,500,5,600,0.13400227025151254,0.05525355186608738,0.1345711412858218,0.05885512903295421
600,10,1,12,100,200,SG,30,50,IMLE,0.001,0.21568776161300957,149,150,5,600,0.2156877616792917,0.07331869503895068,0.21140951220691204,0.06858308298301165
300,10,1,12,100,200,SG,1,5,IMLE,0.01,0.08754731471016554,62,63,5,300,0.08754731518216431,0.05086505948657374,0.08928100937232375,0.05359595457398612
300,10,1,12,100,200,SG,1,30,IMLE,0.01,0.16922810753483766,9,10,5,300,0.16922810815274716,0.058660390630140266,0.16897796166315676,0.06426371845264345
300,10,1,12,100,200,SG,1,50,IMLE,0.01,0.24391892625056869,2,3,5,300,0.24391892738640308,0.0756062276381322,0.23163061420992018,0.07654024736954008
300,10,1,12,100,200,SG,1,10,IMLE,0.01,0.06647534344093234,32,33,5,300,0.06647534366697073,0.03143860243448501,0.06413709612190724,0.02986403258586802
3600,10,1,12,100,200,SG,10,30,SPOPlus,0.01,0.0872921043832374,1169,1170,5,3600,0.08729210458695888,0.03710191399576697,0.09138147325627506,0.03788746488533205
300,10,1,12,100,200,SG,10,5,IMLE,0.01,0.12227128912227135,263,264,5,300,0.1222712898813188,0.06190708998995004,0.12584154913481324,0.06652325912002317
300,10,1,12,100,200,SG,30,5,IMLE,0.01,0.13300247000723445,348,349,5,300,0.13300247060135006,0.06983427698666585,0.14208456759806723,0.07378462982943679
300,10,1,12,100,200,SG,10,10,IMLE,0.01,0.10124451288708797,189,190,5,300,0.10124451313167811,0.04798657459055451,0.10212984430324286,0.04731584158488038
300,10,1,12,100,200,SG,10,30,IMLE,0.01,0.08296455224399418,89,90,5,300,0.0829645525291562,0.0426084957395006,0.0866384859830141,0.04836853294942672
300,10,1,12,100,200,SG,30,10,IMLE,0.01,0.1156606714196799,202,203,5,300,0.11566067168489098,0.06145592257253719,0.1225000297948718,0.06666954007554012
300,10,1,12,100,200,SG,30,30,IMLE,0.01,0.08764756910657905,97,98,5,300,0.08764756984077395,0.043531274181498845,0.089775108050555,0.047092447180377764
300,10,1,12,100,200,SG,10,50,IMLE,0.01,0.06908980008482724,59,60,5,300,0.06908980033360422,0.035249201957986566,0.07156104147154838,0.03788713461534399
300,10,1,12,100,200,SG,30,50,IMLE,0.01,0.08196475503836227,59,60,5,300,0.08196475554257632,0.04277190832371738,0.08254817041894422,0.04769443752071567
300,10,1,12,100,200,SG,50,5,IMLE,0.01,0.11629544833142579,282,283,5,300,0.11629544889554382,0.05364585180852635,0.11921260319836438,0.056161663572513794
300,10,1,12,100,200,SG,50,10,IMLE,0.01,0.12317701144620521,249,250,5,300,0.12317701222375035,0.06364950883919945,0.12547722175251694,0.06304283415964454
30,10,1,12,100,200,SG,1,10,IMLE,0.1,0.1224169721282049,2,3,5,30,0.12241697289980948,0.06749091133935708,0.13042854841984808,0.07164139524951219
30,10,1,12,100,200,SG,1,5,IMLE,0.1,0.11572067524313433,5,6,5,30,0.11572067569941283,0.05802575758964423,0.1180623169625178,0.05898853524233004
30,10,1,12,100,200,SG,1,30,IMLE,0.1,0.13172138103998796,0,1,5,30,0.13172138135880232,0.059651121815771015,0.13510008982941507,0.06069576181908631
30,10,1,12,100,200,SG,1,50,IMLE,0.1,0.37544349380682795,-1,0,5,30,0.3754434937238693,0.10449380852576089,0.37665457516163586,0.1094045470178661
300,10,1,12,100,200,SG,50,50,IMLE,0.01,0.07760854204453438,197,198,5,300,0.07760854223743081,0.03787104685873215,0.0810929665863514,0.04396658377563041
30,10,1,12,100,200,SG,10,30,IMLE,0.1,0.35713004803854437,-1,0,5,30,0.35713004812598226,0.11209535428749869,0.36310577142983674,0.10684899065614255
30,10,1,12,100,200,SG,10,5,IMLE,0.1,0.1155335808115566,13,14,5,30,0.11553358066827059,0.043353052249736776,0.11696187104657292,0.05112359468626589
300,10,1,12,100,200,SG,50,30,IMLE,0.01,0.08285188981203437,149,150,5,300,0.08285189051181079,0.04063697942753342,0.08480603724904358,0.04193655753665128
30,10,1,12,100,200,SG,10,10,IMLE,0.1,0.0921725449532532,19,20,5,30,0.09217254567891359,0.03553036567578662,0.09121630274225026,0.03838464641845354
30,10,1,12,100,200,SG,30,50,IMLE,0.1,0.37458944141877304,-1,0,5,30,0.3745894422382116,0.10161149006805417,0.3851704108566046,0.10163681838880471
30,10,1,12,100,200,SG,10,50,IMLE,0.1,0.3803089954182513,-1,0,5,30,0.38030899718403816,0.09196777700554626,0.37162353175133467,0.10471942926845551
30,10,1,12,100,200,SG,50,50,IMLE,0.1,0.3983169362967901,-1,0,5,30,0.39831693954765796,0.11409481985578986,0.3959837525188923,0.10587084888365947
30,10,1,12,100,200,SG,30,5,IMLE,0.1,0.10356181406518396,24,25,5,30,0.10356181455776095,0.04000463631147317,0.10599774936400354,0.04404558521764184
30,10,1,12,100,200,SG,50,30,IMLE,0.1,0.37369081317525343,-1,0,5,30,0.37369081512093544,0.09915399989383027,0.37013547875732183,0.10557401462813264
30,10,1,12,100,200,SG,30,30,IMLE,0.1,0.09497074537589091,7,8,5,30,0.0949707456305623,0.03938931912969535,0.09677550152689218,0.045889777694633954
30,10,1,12,100,200,SG,30,10,IMLE,0.1,0.0888587780771905,28,29,5,30,0.08885877832770347,0.035058974248324055,0.08883175514638424,0.03771938956808118
30,10,1,12,100,200,SG,50,10,IMLE,0.1,0.08356717825748376,30,31,5,30,0.08356717869639396,0.034410254898191495,0.08186417444050312,0.03525004851791731
30,10,1,12,100,200,SG,50,5,IMLE,0.1,0.10239492466910763,25,26,5,30,0.10239492516964674,0.04884616967059221,0.10301492641866207,0.0462864816832457
60,10,1,12,100,200,SG,1,5,IMLE,0.1,0.12324927523927492,5,6,5,60,0.12324927534908056,0.05372700615183835,0.12694766160286963,0.059716628779185876
3600,10,1,12,100,200,SG,30,5,SPOPlus,0.01,0.05936344784191701,7294,7295,5,3600,0.05936344813555479,0.03011786389675356,0.057331401363946495,0.03134307674800094
60,10,1,12,100,200,SG,1,10,IMLE,0.1,0.13924549634165406,2,3,5,60,0.13924549693241717,0.0715646881975204,0.14150178750324993,0.07608275958588948
60,10,1,12,100,200,SG,1,50,IMLE,0.1,0.1210634339677105,0,1,5,60,0.1210634345933795,0.04721048193912699,0.12299379189871251,0.050731296332812544
60,10,1,12,100,200,SG,1,30,IMLE,0.1,0.12937372830308122,0,1,5,60,0.12937372878193856,0.057552932182023155,0.13519057717733085,0.06340048413283021
60,10,1,12,100,200,SG,10,50,IMLE,0.1,0.39925882388921513,-1,0,5,60,0.39925882637500765,0.12395488959102616,0.39332641538977625,0.11302772588026833
60,10,1,12,100,200,SG,10,5,IMLE,0.1,0.10838101169527835,49,50,5,60,0.10838101211935282,0.04548801210389662,0.10626094600744546,0.04354053175912315
60,10,1,12,100,200,SG,10,30,IMLE,0.1,0.08524503905394232,18,19,5,60,0.08524503977969289,0.032305120507026115,0.08322881567012519,0.03356647169396188
60,10,1,12,100,200,SG,10,10,IMLE,0.1,0.1038494974143183,19,20,5,60,0.10384949795901775,0.04016363564516734,0.10104061608202755,0.042518937758808606
60,10,1,12,100,200,SG,50,50,IMLE,0.1,0.3914605849836604,-1,0,5,60,0.39146058723330496,0.10587404721421068,0.3849933376684785,0.10693115083856833
60,10,1,12,100,200,SG,30,5,IMLE,0.1,0.09631555207517911,48,49,5,60,0.09631555272266269,0.03909001918834591,0.09455560438800603,0.04098885050813404
60,10,1,12,100,200,SG,30,50,IMLE,0.1,0.06696135073592173,28,29,5,60,0.06696135118603706,0.029515380646925257,0.06708272218704224,0.031247615605681407
60,10,1,12,100,200,SG,30,30,IMLE,0.1,0.07738715591146779,29,30,5,60,0.07738715633749962,0.03416512662215265,0.07483437536470593,0.031969124577311485
60,10,1,12,100,200,SG,30,10,IMLE,0.1,0.09538364716621686,59,60,5,60,0.09538364764302969,0.04117600984295461,0.09368050188571214,0.040510392437169467
3600,10,1,12,100,200,SG,10,50,SPOPlus,0.01,0.0662640965631096,439,440,5,3600,0.06626409692689776,0.029391662718017197,0.06596597219305113,0.028376832455909978
600,10,1,12,100,200,SG,1,5,IMLE,0.01,0.08208945197213004,120,121,5,600,0.08208945243619382,0.04716577972082769,0.08448765126988292,0.050624039450562756
600,10,1,12,100,200,SG,1,10,IMLE,0.01,0.07088390771210311,28,29,5,600,0.07088390838354826,0.03482621678386139,0.06952089766599238,0.034162808351000024
60,10,1,12,100,200,SG,50,10,IMLE,0.1,0.09038708519798672,48,49,5,60,0.09038708524778485,0.03518017167548619,0.08883576934225858,0.03769449550713551
60,10,1,12,100,200,SG,50,5,IMLE,0.1,0.09279618135563354,49,50,5,60,0.09279618192464113,0.03739657316110463,0.09168750611320138,0.03668527695059893
60,10,1,12,100,200,SG,50,30,IMLE,0.1,0.07608596809625082,49,50,5,60,0.07608596863225102,0.03025227785678913,0.0737628278201446,0.03154281276208245
600,10,1,12,100,200,SG,10,5,IMLE,0.01,0.10794938866359365,339,340,5,600,0.10794938948005438,0.045653051294517466,0.10852393331937492,0.047520884479855495
600,10,1,12,100,200,SG,1,30,IMLE,0.01,0.1338733960191694,22,23,5,600,0.1338733960688114,0.04799946312539134,0.1353621151652187,0.04994083502358798
600,10,1,12,100,200,SG,10,10,IMLE,0.01,0.10302726890151902,379,380,5,600,0.10302726954221725,0.042679265985056544,0.10056924073025585,0.042986122310180425
600,10,1,12,100,200,SG,10,50,IMLE,0.01,0.07033275269199098,119,120,5,600,0.0703327526524663,0.032737417119947314,0.07177473425026983,0.03911035909989062
600,10,1,12,100,200,SG,30,5,IMLE,0.01,0.12307207048009668,706,707,5,600,0.12307207114994526,0.05715954972753012,0.12475433667004109,0.05803018120511864
600,10,1,12,100,200,SG,1,50,IMLE,0.01,0.19016953566980177,13,14,5,600,0.19016953699290753,0.06960028039425904,0.1965982818119228,0.06910361477464198
600,10,1,12,100,200,SG,10,30,IMLE,0.01,0.08148069313623287,89,90,5,600,0.08148069358430803,0.04536568996888478,0.084640898081474,0.05165737971279768
3600,10,1,12,100,200,SG,30,10,SPOPlus,0.01,0.057493651358159294,5759,5760,5,3600,0.057493651593104,0.029765378536725784,0.057786292978562415,0.03308524520120767
600,10,1,12,100,200,SG,30,10,IMLE,0.01,0.10790355976494392,411,412,5,600,0.10790355995297432,0.04269950539953962,0.10908037818223237,0.044708359553644515
600,10,1,12,100,200,SG,30,30,IMLE,0.01,0.08771325689897223,389,390,5,600,0.08771325727924704,0.04195554105081933,0.08576949589885771,0.043506313730618834
600,10,1,12,100,200,SG,30,50,IMLE,0.01,0.07707480165606354,269,270,5,600,0.07707480203360319,0.04024315369949063,0.07996065158070996,0.04457693655733383
600,10,1,12,100,200,SG,50,10,IMLE,0.01,0.10248381572166122,685,686,5,600,0.10248381618410349,0.04299337696901349,0.10310822604410351,0.046408337876940195
600,10,1,12,100,200,SG,50,5,IMLE,0.01,0.12064359263307776,562,563,5,600,0.12064359342679382,0.057821959360761684,0.12473504400718957,0.05920156268992992
3600,10,1,12,100,200,SG,30,30,SPOPlus,0.01,0.11053991128923166,2996,2997,5,3600,0.11053991183638573,0.043513327747417056,0.11267152794543654,0.04866335721223894
600,10,1,12,100,200,SG,50,50,IMLE,0.01,0.07988506715851401,354,355,5,600,0.07988506756722927,0.041299468625463284,0.08038125910423696,0.042934412524404386
600,10,1,12,100,200,SG,50,30,IMLE,0.01,0.08451153226438875,473,474,5,600,0.08451153224334121,0.040785579386716245,0.08554898463189602,0.04314520969646135
30,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.30660746011096135,6,7,5,30,0.30660746090114116,0.09627875372074582,0.31804899097234013,0.10001195016134042
30,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.3587920768423109,2,3,5,30,0.3587920770794153,0.11013852395703094,0.35685113617777825,0.0996169921777708
30,10,1,12,100,200,SG,1,30,SPOPlus,0.001,0.36049425124874923,0,1,5,30,0.36049425303936006,0.11911418999429058,0.3611489723175764,0.11229558773539593
30,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.14359731460127556,37,38,5,30,0.14359731536358594,0.04616583597442938,0.14238576609268785,0.04811206578510177
30,10,1,12,100,200,SG,10,10,SPOPlus,0.001,0.21772334838057897,19,20,5,30,0.21772334910929203,0.0705606585157407,0.22113799580931665,0.07371272026874015
300,10,1,12,100,200,SG,1,10,IMLE,0.1,0.10664659908338,14,15,5,300,0.10664659971371293,0.043559242331576896,0.10524912931211293,0.04491054229935091
30,10,1,12,100,200,SG,10,50,SPOPlus,0.001,0.36758652307620393,-1,0,5,30,0.36758652292191984,0.1079919787416565,0.3673455331474543,0.105468808369054
30,10,1,12,100,200,SG,30,5,SPOPlus,0.001,0.18267552536309203,55,56,5,30,0.18267552599310874,0.05563300842288282,0.18146449108421803,0.05763368995404723
300,10,1,12,100,200,SG,1,30,IMLE,0.1,0.0873331376471093,4,5,5,300,0.08733313806354999,0.0434391920294813,0.08982369813136756,0.049343448970165585
30,10,1,12,100,200,SG,10,30,SPOPlus,0.001,0.31583554254918733,9,10,5,30,0.3158355441689491,0.08868447162289728,0.31110696129500864,0.08738233180843602
30,10,1,12,100,200,SG,1,50,SPOPlus,0.001,0.3537550658845698,-1,0,5,30,0.35375506766140463,0.10570618564673763,0.36397074957937003,0.10891407215312149
300,10,1,12,100,200,SG,1,5,IMLE,0.1,0.07966186937496389,59,60,5,300,0.07966186980716884,0.03282566471218656,0.08008644973300397,0.033397432889270426
30,10,1,12,100,200,SG,30,10,SPOPlus,0.001,0.1496380978437267,38,39,5,30,0.14963809918612242,0.05343808781787661,0.14541743808612229,0.0476869646113765
30,10,1,12,100,200,SG,30,30,SPOPlus,0.001,0.2292887460058476,18,19,5,30,0.22928874671459198,0.06776603734106008,0.22721852128207684,0.07443627803821437
30,10,1,12,100,200,SG,50,10,SPOPlus,0.001,0.19323895162604088,49,50,5,30,0.19323895163834096,0.06579234752177009,0.1935546246021986,0.06583807527599372
30,10,1,12,100,200,SG,50,30,SPOPlus,0.001,0.27424668024513504,16,17,5,30,0.27424668192863466,0.07377822586062799,0.27335288785398004,0.080589516352291
30,10,1,12,100,200,SG,50,5,SPOPlus,0.001,0.15001975192185257,49,50,5,30,0.15001975238323212,0.04445784448296724,0.145228331791237,0.04769409577359564
30,10,1,12,100,200,SG,30,50,SPOPlus,0.001,0.3722892037132876,-1,0,5,30,0.37228920459747317,0.10004653581556745,0.37254243130236864,0.10696083890901337
3600,10,1,12,100,200,SG,30,50,SPOPlus,0.01,0.08912974337644286,1319,1320,5,3600,0.0891297441162169,0.03885026647214049,0.09294490132201463,0.04072153130469476
300,10,1,12,100,200,SG,10,5,IMLE,0.1,0.09966631451001806,269,270,5,300,0.09966631468385458,0.039939941886894974,0.10067480188515038,0.04009754737247904
300,10,1,12,100,200,SG,1,50,IMLE,0.1,0.057061039510595775,6,7,5,300,0.057061039647087454,0.025636378583533122,0.057675969371572135,0.026632276587016477
60,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.3080470969831635,12,13,5,60,0.3080470971018076,0.0967793493309761,0.3086030141338706,0.0934786524894086
300,10,1,12,100,200,SG,10,30,IMLE,0.1,0.08654509506247193,39,40,5,300,0.08654509509913623,0.03682310419874229,0.08442682714387774,0.03533991195139846
300,10,1,12,100,200,SG,10,10,IMLE,0.1,0.08991749708230135,116,117,5,300,0.08991749754175543,0.03750738953861065,0.08594928085524589,0.03551299734172726
300,10,1,12,100,200,SG,30,5,IMLE,0.1,0.10173938010805626,347,348,5,300,0.10173938086256384,0.04127329880075458,0.10445958589483052,0.04607058328271779
60,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.32533985971812773,2,3,5,60,0.3253398588299751,0.09033558259562102,0.33241655776649714,0.09083967476248073
30,10,1,12,100,200,SG,50,50,SPOPlus,0.001,0.39081730262204445,-1,0,5,30,0.3908173032850027,0.11792177170362986,0.3837062436714768,0.11411333962015124
60,10,1,12,100,200,SG,10,10,SPOPlus,0.001,0.25315828623461595,49,50,5,60,0.25315828643739224,0.08623568572456393,0.24595710780099034,0.08300109891551055
60,10,1,12,100,200,SG,1,50,SPOPlus,0.001,0.36131123210452437,0,1,5,60,0.36131123192608355,0.10626073515148664,0.36430231534689667,0.10379395053356667
60,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.2296616656623027,79,80,5,60,0.22966166600584983,0.0732079983842839,0.2135718888193369,0.0702627172457974
300,10,1,12,100,200,SG,10,50,IMLE,0.1,0.07628387102053619,29,30,5,300,0.0762838712334633,0.03204841665516944,0.0746997849745676,0.031539894281485424
300,10,1,12,100,200,SG,50,5,IMLE,0.1,0.09523017140509013,376,377,5,300,0.09523017214611172,0.03795323798586111,0.09299875152669847,0.03753161389641
60,10,1,12,100,200,SG,30,5,SPOPlus,0.001,0.13945406527624804,119,120,5,60,0.13945406630635263,0.04208910109687566,0.13640088268369435,0.04544498393544339
300,10,1,12,100,200,SG,30,30,IMLE,0.1,0.07838779929510675,100,101,5,300,0.07838779980316758,0.03293238993357119,0.07857067948393524,0.032138662136685335
3600,10,1,12,100,200,SG,50,5,SPOPlus,0.01,0.06299939222234124,8549,8550,5,3600,0.06299939260818065,0.03047261827224689,0.06295174509845675,0.03746964838098245
300,10,1,12,100,200,SG,30,50,IMLE,0.1,0.07359364419315381,119,120,5,300,0.07359364479780198,0.030100389718319707,0.07250862852297724,0.029789867000841925
300,10,1,12,100,200,SG,30,10,IMLE,0.1,0.08968002797417003,299,300,5,300,0.0896800284832716,0.03846975137544097,0.08612387929111719,0.03477289717732441
60,10,1,12,100,200,SG,10,30,SPOPlus,0.001,0.2532534020925686,19,20,5,60,0.25325340278446673,0.08291015855028781,0.2564523243010044,0.08614040426403348
60,10,1,12,100,200,SG,10,50,SPOPlus,0.001,0.3248412893078789,9,10,5,60,0.32484128914773464,0.10651907891314116,0.3217073073461652,0.10051070200501397
3600,10,1,12,100,200,SG,50,10,SPOPlus,0.01,0.06634958892596506,6873,6874,5,3600,0.06634958913549781,0.03600952567360088,0.06619807429332286,0.03944881011909859
60,10,1,12,100,200,SG,30,30,SPOPlus,0.001,0.25365705961806245,32,33,5,60,0.25365706071257593,0.08478889500294884,0.24829318123683333,0.08063150313771265
60,10,1,12,100,200,SG,30,10,SPOPlus,0.001,0.20918043160015426,89,90,5,60,0.209180431291461,0.06491300395894588,0.2101999440267682,0.06221178725504234
300,10,1,12,100,200,SG,50,10,IMLE,0.1,0.09470546231030666,249,250,5,300,0.09470546254888176,0.03691853004669074,0.09100106940139085,0.03754175621277399
60,10,1,12,100,200,SG,50,10,SPOPlus,0.001,0.11255432423489058,101,102,5,60,0.11255432479083538,0.041498566056581865,0.1082690386287868,0.039468033576693394
60,10,1,12,100,200,SG,50,5,SPOPlus,0.001,0.1627441040021604,99,100,5,60,0.1627441043406725,0.04875487669731454,0.15962855853140354,0.056111583346372305
300,10,1,12,100,200,SG,50,50,IMLE,0.1,0.07286392877993443,194,195,5,300,0.07286392906680703,0.029623706209249277,0.07114766257023439,0.02855056464646437
60,10,1,12,100,200,SG,50,30,SPOPlus,0.001,0.2242350785531751,20,21,5,60,0.22423507906496526,0.07264856562199924,0.22332506243512035,0.07228834909699611
60,10,1,12,100,200,SG,1,30,SPOPlus,0.001,0.356880345732592,0,1,5,60,0.35688034661114215,0.10737338889226081,0.3635512336790562,0.10410794106720545
60,10,1,12,100,200,SG,30,50,SPOPlus,0.001,0.21246618490189953,29,30,5,60,0.2124661859124899,0.06223735814076883,0.2044144171141088,0.06300828093266356
60,10,1,12,100,200,SG,50,50,SPOPlus,0.001,0.2724778578141174,49,50,5,60,0.2724778585135937,0.08492370023328724,0.27161330612003803,0.08974452198739227
300,10,1,12,100,200,SG,50,30,IMLE,0.1,0.07701953402079309,149,150,5,300,0.07701953487470746,0.029985856338923676,0.0762906492529437,0.031812190770217845
30,10,1,12,100,200,SG,1,5,SPOPlus,0.01,0.07072350606142151,6,7,5,30,0.07072350615635514,0.02603359964789981,0.07071274388767779,0.033701940196165375
300,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.27987013857856335,66,67,5,300,0.2798701383173466,0.09135786454922941,0.27787844172120096,0.08548616367893784
300,10,1,12,100,200,SG,1,50,SPOPlus,0.001,0.34445271911604264,2,3,5,300,0.34445271849632264,0.09393241017759202,0.3428892053812742,0.09752062569667475
300,10,1,12,100,200,SG,10,10,SPOPlus,0.001,0.21712820008257894,129,130,5,300,0.21712819986045362,0.06906631940506067,0.21886112530902027,0.0697931493502036
