n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,SG,10,Exact,,,,10,10,0.03635888174176216,0.0363827720284462,0.014459251426160336,0.027286803349852562,0.025454608723521233,0.01283671148121357
50,SG,60,Exact,,,,10,10,0.029060227796435356,0.02708115428686142,0.012924029491841793,0.020275579765439034,0.018318714573979378,0.010829538106918335
50,SG,300,Exact,,,,10,10,0.029060227796435356,0.02708115428686142,0.012924029491841793,0.020275579765439034,0.018318714573979378,0.010829538106918335
50,SG,600,Exact,,,,10,10,0.029060231409966945,0.02708115428686142,0.012662911416408575,0.020275580205209552,0.018321292474865913,0.010828996418029072
50,LD,10,Exact,,,,5,15,0.02939535677433014,0.0281620305031538,0.013088338077068329,0.02037871815264225,0.018432190641760826,0.010750406421720982
50,LD,60,Exact,,,,5,15,0.029379410669207573,0.028076911345124245,0.013097953982651234,0.020357778295874596,0.018441123887896538,0.010751241818070412
50,LD,300,Exact,,,,5,15,0.029368670657277107,0.02807648479938507,0.01308851595968008,0.020357975736260414,0.01844789832830429,0.010752695612609386
50,LD,600,Exact,,,,5,15,0.029343420788645744,0.028104644268751144,0.012817440220692908,0.020345580029580743,0.01843913644552231,0.010751804314862126
50,SG,10,Exact,,,,10,20,0.24155773222446442,0.24802535772323608,0.0707036629319191,0.259304016828537,0.2538364827632904,0.07160462439060211
50,SG,60,Exact,,,,10,20,0.029186813160777092,0.027474530041217804,0.01321605034172535,0.020361004397273064,0.018458141013979912,0.010889408178627491
50,SG,300,Exact,,,,10,20,0.029186813160777092,0.027474530041217804,0.01321605034172535,0.020361004397273064,0.018458141013979912,0.010889408178627491
50,SG,600,Exact,,,,10,20,0.02918681751936674,0.027474530041217804,0.012949031784441905,0.02036100582408253,0.0184598620980978,0.010888863504868035
50,SG,10,Exact,,,,1,10,0.24155773222446442,0.24802535772323608,0.0707036629319191,0.259304016828537,0.2538364827632904,0.07160462439060211
50,SG,60,Exact,,,,1,10,0.042157549411058426,0.043393779546022415,0.015578730031847954,0.03351210802793503,0.03169018402695656,0.01429036445915699
50,SG,300,Exact,,,,1,10,0.029209641739726067,0.027296554297208786,0.013297652825713158,0.02032770961523056,0.018464718014001846,0.010924547910690308
50,SG,600,Exact,,,,1,10,0.029209643490612506,0.027296554297208786,0.013028986049943386,0.020327708214125596,0.01846590917557478,0.010924001919987453
50,SG,10,Exact,,,,1,20,0.24155773222446442,0.24802535772323608,0.0707036629319191,0.259304016828537,0.2538364827632904,0.07160462439060211
50,SG,60,Exact,,,,1,20,0.24155773222446442,0.24802535772323608,0.0707036629319191,0.259304016828537,0.2538364827632904,0.07160462439060211
50,SG,300,Exact,,,,1,20,0.032080866396427155,0.031065165996551514,0.014405387453734875,0.02281571924686432,0.020987242460250854,0.01120423898100853
50,SG,600,Exact,,,,1,20,0.03133831337094307,0.030463360249996185,0.013898175236418437,0.022115482486831026,0.020306031219661236,0.011107064259443793
50,SG,10,Exact,,,,20,10,0.02963007241487503,0.02748638205230236,0.013186839409172535,0.020434629172086716,0.018454408273100853,0.010920325294137001
50,SG,60,Exact,,,,20,10,0.028816571459174156,0.027893399819731712,0.012896540574729443,0.020257486030459404,0.01832626946270466,0.010769050568342209
50,SG,300,Exact,,,,20,10,0.028816571459174156,0.027893399819731712,0.012896540574729443,0.020257486030459404,0.01832626946270466,0.010769050568342209
50,SG,600,Exact,,,,20,10,0.028816570937633516,0.027893399819731712,0.012635977352303925,0.020257484706980175,0.01832679472863674,0.010768511967826909
50,SG,10,Exact,,,,5,10,0.24155773222446442,0.24802535772323608,0.0707036629319191,0.259304016828537,0.2538364827632904,0.07160462439060211
50,SG,60,Exact,,,,5,10,0.028980495408177376,0.027508243918418884,0.013036713004112244,0.02024802193045616,0.018347948789596558,0.010841002687811852
50,SG,300,Exact,,,,5,10,0.028980495408177376,0.027508243918418884,0.013036713004112244,0.02024802193045616,0.018347948789596558,0.010841002687811852
50,SG,600,Exact,,,,5,10,0.028980496600270272,0.027508243918418884,0.01277331810969893,0.02024802262983285,0.0183483911678195,0.010840460251303462
50,SG,10,Exact,,,,20,20,0.0365036278963089,0.03693870082497597,0.014661683700978756,0.02730647288262844,0.025485659018158913,0.012750968337059021
50,SG,60,Exact,,,,20,20,0.02900974452495575,0.027646571397781372,0.013205001130700111,0.0201472919434309,0.018247995525598526,0.010750262066721916
50,SG,300,Exact,,,,20,20,0.02900974452495575,0.027646571397781372,0.013205001130700111,0.0201472919434309,0.018247995525598526,0.010750262066721916
50,SG,600,Exact,,,,20,20,0.02900974716991186,0.027646571397781372,0.012938206189184747,0.020147292637941426,0.01824839413166046,0.010749724566026632
50,SG,10,Exact,,,,5,20,0.24155773222446442,0.24802535772323608,0.0707036629319191,0.259304016828537,0.2538364827632904,0.07160462439060211
50,SG,60,Exact,,,,5,20,0.02951095625758171,0.027163060382008553,0.013481100089848042,0.020274054259061813,0.018385645002126694,0.010905939154326916
50,SG,300,Exact,,,,5,20,0.029108354821801186,0.027158306911587715,0.013214383274316788,0.02026180364191532,0.018369246274232864,0.010893548838794231
50,SG,600,Exact,,,,5,20,0.029108354933559896,0.027158306911587715,0.012947398085191856,0.02026180462220218,0.01836936455219984,0.010893004346374488
