n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,SG,10,Exact,,,,10,10,0.0329064279794693,0.02952084317803383,0.013804895803332329,0.02407403662800789,0.022379811853170395,0.01149739883840084
50,SG,60,Exact,,,,10,10,0.028621254488825798,0.02774052694439888,0.012750382535159588,0.020317237824201584,0.01842251420021057,0.010799236595630646
50,SG,300,Exact,,,,10,10,0.028621254488825798,0.02774052694439888,0.012750382535159588,0.020317237824201584,0.01842251420021057,0.010799236595630646
50,SG,600,Exact,,,,10,10,0.02862125426530838,0.02774052694439888,0.012492772174427782,0.020317236280441284,0.018423354253172874,0.010798696434378063
50,LD,10,Exact,,,,5,15,0.029267100617289543,0.028146494179964066,0.012987961061298847,0.020367711782455444,0.01844387874007225,0.010732628405094147
50,LD,60,Exact,,,,5,15,0.029267100617289543,0.028146494179964066,0.012987961061298847,0.020367711782455444,0.01844387874007225,0.010732628405094147
50,LD,300,Exact,,,,5,15,0.029267100617289543,0.028146494179964066,0.012987961061298847,0.020367711782455444,0.01844387874007225,0.010732628405094147
50,LD,600,Exact,,,,5,15,0.02926710318773985,0.028146494179964066,0.01272555122252637,0.020367711297026834,0.018444168381392956,0.01073209147007013
50,SG,10,Exact,,,,10,20,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,10,20,0.028779538348317146,0.027716930955648422,0.01301713939756155,0.02018187940120697,0.018315650522708893,0.010763000696897507
50,SG,300,Exact,,,,10,20,0.028779538348317146,0.027716930955648422,0.01301713939756155,0.02018187940120697,0.018315650522708893,0.010763000696897507
50,SG,600,Exact,,,,10,20,0.02877953737974167,0.027716930955648422,0.012754140144403967,0.020181879528588614,0.01831823866814375,0.010762462186264414
50,SG,10,Exact,,,,1,10,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,1,10,0.03751043230295181,0.03315446525812149,0.014617279171943665,0.028687259182333946,0.027201814576983452,0.012199892662465572
50,SG,300,Exact,,,,1,10,0.02893960475921631,0.026969151571393013,0.013149630278348923,0.020263442769646645,0.01828356459736824,0.010841692797839642
50,SG,600,Exact,,,,1,10,0.028939604349434375,0.026969151571393013,0.012883953996874394,0.020263442437001504,0.018284804187715054,0.010841150282037946
50,SG,10,Exact,,,,1,20,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,1,20,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,300,Exact,,,,1,20,0.03108823299407959,0.029727518558502197,0.013249835930764675,0.022216390818357468,0.020396362990140915,0.011046960018575191
50,SG,600,Exact,,,,1,20,0.030642502754926682,0.029659811407327652,0.012999453112150689,0.021753707550512626,0.01985407155007124,0.010997424490435127
50,SG,10,Exact,,,,20,10,0.028893422335386276,0.02710139937698841,0.012961046770215034,0.020395983010530472,0.01848776638507843,0.01083043310791254
50,SG,60,Exact,,,,20,10,0.028893422335386276,0.02710139937698841,0.012961046770215034,0.020395983010530472,0.01848776638507843,0.01083043310791254
50,SG,300,Exact,,,,20,10,0.028893422335386276,0.02710139937698841,0.012961046770215034,0.020395983010530472,0.01848776638507843,0.01083043310791254
50,SG,600,Exact,,,,20,10,0.02889342363923788,0.02710139937698841,0.012699180591463804,0.02039598320226651,0.018488661386072636,0.01082989130780766
50,SG,10,Exact,,,,5,10,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,5,10,0.028790945187211037,0.028529709205031395,0.013018135912716389,0.020085394382476807,0.01822635531425476,0.010755353607237339
50,SG,300,Exact,,,,5,10,0.028790945187211037,0.028529709205031395,0.013018135912716389,0.020085394382476807,0.01822635531425476,0.010755353607237339
50,SG,600,Exact,,,,5,10,0.02879094660282135,0.028529709205031395,0.012755116387806442,0.020085395752312614,0.018226671032607555,0.010754815380941245
50,SG,10,Exact,,,,20,20,0.033154357224702835,0.029509391635656357,0.014129244722425938,0.024194633588194847,0.02245400846004486,0.011512182652950287
50,SG,60,Exact,,,,20,20,0.028583329170942307,0.02808014675974846,0.013038525357842445,0.02002955600619316,0.018162330612540245,0.01069407258182764
50,SG,300,Exact,,,,20,20,0.028583329170942307,0.02808014675974846,0.013038525357842445,0.02002955600619316,0.018162330612540245,0.01069407258182764
50,SG,600,Exact,,,,20,20,0.028583328761160372,0.02808014675974846,0.012775094020656751,0.020029557699675207,0.018162926658988,0.010693538153614296
50,SG,10,Exact,,,,5,20,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,5,20,0.029135115444660187,0.02858011983335018,0.01321447640657425,0.020233264192938805,0.018312036991119385,0.010805606842041016
50,SG,300,Exact,,,,5,20,0.02891245111823082,0.027135010808706284,0.01315286010503769,0.02022879384458065,0.01828583888709545,0.010818473994731903
50,SG,600,Exact,,,,5,20,0.028912451267242432,0.027135010808706284,0.012887118576416974,0.02022879337312188,0.018287954851984978,0.010817933509882763
