n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,SG,10,Exact,,,,1,20,0.21867191791534424,0.22717399895191193,0.07073614746332169,0.23307472467422485,0.22680294513702393,0.06605459749698639
50,SG,60,Exact,,,,1,20,0.21867191791534424,0.22717399895191193,0.07073614746332169,0.23307472467422485,0.22680294513702393,0.06605459749698639
50,SG,300,Exact,,,,1,20,0.03343009203672409,0.03321690857410431,0.013097969815135002,0.02493339776992798,0.022893259301781654,0.011616194620728493
50,SG,600,Exact,,,,1,20,0.03285396926105023,0.03243966028094292,0.01290377973371885,0.02409927982937079,0.022059394046664238,0.011787335816614907
50,SG,10,Exact,,,,20,10,0.032865867018699646,0.031222209334373474,0.013310009613633156,0.0242387093603611,0.0224036555737257,0.012046664953231812
50,SG,60,Exact,,,,20,10,0.03210128843784332,0.03159521520137787,0.01302544679492712,0.023902619257569313,0.02200891450047493,0.011687224730849266
50,SG,300,Exact,,,,20,10,0.03210128843784332,0.03159521520137787,0.01302544679492712,0.023902619257569313,0.02200891450047493,0.011687224730849266
50,SG,600,Exact,,,,20,10,0.0320606143027544,0.02994764782488346,0.012942511014883668,0.02358038167320192,0.02161473035812378,0.01178061875702041
50,SG,10,Exact,,,,20,20,0.035273294895887375,0.03595240041613579,0.013131646439433098,0.028033651411533356,0.02617121860384941,0.011590336449444294
50,SG,60,Exact,,,,20,20,0.03236689418554306,0.030652206391096115,0.013358830474317074,0.02398504689335823,0.022102102637290955,0.011900580488145351
50,SG,300,Exact,,,,20,20,0.03232642635703087,0.030183732509613037,0.013084342703223228,0.02376612462103367,0.02185538411140442,0.011779573746025562
50,SG,600,Exact,,,,20,20,0.03222781728953123,0.03014984168112278,0.01287155003772028,0.023679312513815238,0.02174192201346159,0.011797767420885456
50,SG,10,Exact,,,,5,10,0.21867191791534424,0.22717399895191193,0.07073614746332169,0.23307472467422485,0.22680294513702393,0.06605459749698639
50,SG,60,Exact,,,,5,10,0.03240026906132698,0.030291806906461716,0.013185366988182068,0.02376195602118969,0.021741917356848717,0.012006282806396484
50,SG,300,Exact,,,,5,10,0.0323273167014122,0.030621953308582306,0.013083959929645061,0.023839281871914864,0.02193477377295494,0.011851158924400806
50,SG,600,Exact,,,,5,10,0.03232238292694092,0.030198311433196068,0.012840998632008186,0.02372824901754502,0.021818176843225956,0.011806745025687057
50,SG,10,Exact,,,,5,20,0.21867191791534424,0.22717399895191193,0.07073614746332169,0.23307472467422485,0.22680294513702393,0.06605459749698639
50,SG,60,Exact,,,,5,20,0.03241714462637901,0.030294785276055336,0.013232137076556683,0.023774050176143646,0.021713944151997566,0.011935037560760975
50,SG,300,Exact,,,,5,20,0.03230801969766617,0.030611969530582428,0.013159865513443947,0.02362234517931938,0.021654412150382996,0.011928784660995007
50,SG,600,Exact,,,,5,20,0.03230579391121864,0.030596992000937462,0.012899758045391467,0.023568363027414305,0.02160068228840828,0.011875884532058492
50,classic,10,SPOPlus,,,,5,15,0.021662408486008644,0.020160367712378502,0.011770345270633698,0.026677988469600677,0.025298379361629486,0.014552044682204723
50,classic,60,SPOPlus,,,,5,15,0.02020532451570034,0.018895046785473824,0.011580114252865314,0.025840913876891136,0.02504931576550007,0.013939017429947853
50,classic,300,SPOPlus,,,,5,15,0.02020532451570034,0.018895046785473824,0.011580114252865314,0.025840913876891136,0.02504931576550007,0.013939017429947853
50,classic,600,SPOPlus,,,,5,15,0.025840914864093064,0.02504931576550007,0.01365739171531356,0.018676096771494486,0.01696361042559147,0.010704525668867159
50,classic,10,IMLE,1,10,1,5,15,0.039108868688344955,0.03807732090353966,0.014440596103668213,0.04596914350986481,0.04242578521370888,0.017988143488764763
50,classic,60,IMLE,1,10,1,5,15,0.039108868688344955,0.03807732090353966,0.014440596103668213,0.04596914350986481,0.04242578521370888,0.017988143488764763
50,classic,300,IMLE,1,10,1,5,15,0.019308751448988914,0.01737324148416519,0.011366319842636585,0.024587761610746384,0.024173561483621597,0.013603383675217628
50,classic,600,IMLE,1,10,1,5,15,0.02448101483285427,0.02430032566189766,0.013411623674697516,0.0176447765511577,0.015843662433326244,0.01061670292220968
