n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,LD,10,Exact,,,,5,15,0.029023852199316025,0.027743255719542503,0.013206372037529945,0.020257046446204185,0.018411049619317055,0.010721584782004356
50,LD,60,Exact,,,,5,15,0.029023852199316025,0.027743255719542503,0.013206372037529945,0.020257046446204185,0.018411049619317055,0.010721584782004356
50,LD,300,Exact,,,,5,15,0.029023852199316025,0.027743255719542503,0.013206372037529945,0.020257046446204185,0.018411049619317055,0.010721584782004356
50,LD,600,Exact,,,,5,15,0.029023853316903114,0.027743255719542503,0.012939549454154617,0.02025704786228016,0.018411407247185707,0.010721048502246549
50,SG,10,Exact,,,,10,10,0.034172456711530685,0.034084253013134,0.013133465312421322,0.025855856016278267,0.023727091029286385,0.012140773236751556
50,SG,60,Exact,,,,10,10,0.028323089703917503,0.02723635919392109,0.012699414044618607,0.020134957507252693,0.018250420689582825,0.010785307735204697
50,SG,300,Exact,,,,10,10,0.028323089703917503,0.02723635919392109,0.012699414044618607,0.020134957507252693,0.018250420689582825,0.010785307735204697
50,SG,600,Exact,,,,10,10,0.0283230896666646,0.02723635919392109,0.012442833724021742,0.020134958605328573,0.018254035152494907,0.010784768225873865
50,SG,10,Exact,,,,10,20,0.22578094899654388,0.22850440442562103,0.08609754592180252,0.2342381626367569,0.22796355187892914,0.06634462624788284
50,SG,60,Exact,,,,10,20,0.028477543964982033,0.027261819690465927,0.013060326687991619,0.019966358318924904,0.01805851049721241,0.010745893232524395
50,SG,300,Exact,,,,10,20,0.028477543964982033,0.027261819690465927,0.013060326687991619,0.019966358318924904,0.01805851049721241,0.010745893232524395
50,SG,600,Exact,,,,10,20,0.028477545529603958,0.027261819690465927,0.012796454516720845,0.01996636036259588,0.018058904446661472,0.010745356035357173
50,SG,10,Exact,,,,1,10,0.22578094899654388,0.22850440442562103,0.08609754592180252,0.2342381626367569,0.22796355187892914,0.06634462624788284
50,SG,60,Exact,,,,1,10,0.03879507631063461,0.037014007568359375,0.013362055644392967,0.030558479949831963,0.02839917689561844,0.012972221709787846
50,SG,300,Exact,,,,1,10,0.028738079592585564,0.02788350358605385,0.013204224407672882,0.020022062584757805,0.018138226121664047,0.01077437587082386
50,SG,600,Exact,,,,1,10,0.028738077059388162,0.02788350358605385,0.012937445209563435,0.020022064262558707,0.018138461746275425,0.010773837117397315
50,SG,10,Exact,,,,1,20,0.22578094899654388,0.22850440442562103,0.08609754592180252,0.2342381626367569,0.22796355187892914,0.06634462624788284
50,SG,60,Exact,,,,1,20,0.22578094899654388,0.22850440442562103,0.08609754592180252,0.2342381626367569,0.22796355187892914,0.06634462624788284
50,SG,300,Exact,,,,1,20,0.030810510739684105,0.029023678973317146,0.012994952499866486,0.02195131406188011,0.020094705745577812,0.010966253466904163
50,SG,600,Exact,,,,1,20,0.03014098174870014,0.028582196682691574,0.012805815489514582,0.021251451498619282,0.019380249083042145,0.010886811572697863
50,SG,10,Exact,,,,20,10,0.028891820460557938,0.027806473895907402,0.01298851240426302,0.020340580493211746,0.01839965395629406,0.01087936945259571
50,SG,60,Exact,,,,20,10,0.028601806610822678,0.027334481477737427,0.012708638794720173,0.020284149795770645,0.018348291516304016,0.010763927362859249
50,SG,300,Exact,,,,20,10,0.028601806610822678,0.027334481477737427,0.012708638794720173,0.020284149795770645,0.018348291516304016,0.010763927362859249
50,SG,600,Exact,,,,20,10,0.028601804561913014,0.027334481477737427,0.012451871725563175,0.020284149043005892,0.018348521552979946,0.010763389246783713
50,SG,10,Exact,,,,20,20,0.034259092062711716,0.0335952565073967,0.013244455680251122,0.025886118412017822,0.023759743198752403,0.012007367797195911
50,SG,60,Exact,,,,20,20,0.028442537412047386,0.027448780834674835,0.013048941269516945,0.019913077354431152,0.018077267333865166,0.010642201639711857
50,SG,300,Exact,,,,20,20,0.028442537412047386,0.027448780834674835,0.013048941269516945,0.019913077354431152,0.018077267333865166,0.010642201639711857
50,SG,600,Exact,,,,20,20,0.028442538678646087,0.027448780834674835,0.012785298898663184,0.0199130776863778,0.01807962916791439,0.010641669247407833
50,SG,10,Exact,,,,5,10,0.22578094899654388,0.22850440442562103,0.08609754592180252,0.2342381626367569,0.22796355187892914,0.06634462624788284
50,SG,60,Exact,,,,5,10,0.02845282293856144,0.027583809569478035,0.012951841577887535,0.01987471990287304,0.018039217218756676,0.01069894153624773
50,SG,300,Exact,,,,5,10,0.02845282293856144,0.027583809569478035,0.012951841577887535,0.01987471990287304,0.018039217218756676,0.01069894153624773
50,SG,600,Exact,,,,5,10,0.02845282256603241,0.027583809569478035,0.012690161423312795,0.019874720023118426,0.018039309419691563,0.010698406626043195
50,SG,10,Exact,,,,5,20,0.22578094899654388,0.22850440442562103,0.08609754592180252,0.2342381626367569,0.22796355187892914,0.06634462624788284
50,SG,60,Exact,,,,5,20,0.028706109151244164,0.027702050283551216,0.013036761432886124,0.020016370341181755,0.01812216080725193,0.010739254765212536
50,SG,300,Exact,,,,5,20,0.028699176385998726,0.02735081873834133,0.013072578236460686,0.020106278359889984,0.018236033618450165,0.010774173773825169
50,SG,600,Exact,,,,5,20,0.028699175156652927,0.02735081873834133,0.012808458873077746,0.020106276977062226,0.018236154690384865,0.010773634687512445
