n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,classic,10,SPOPlus,,,,5,15,0.2630539536476135,0.26396098732948303,0.06797324866056442,0.23779676854610443,0.2373383790254593,0.07837120443582535
50,classic,60,SPOPlus,,,,5,15,0.2630539834499359,0.26396098732948303,0.06797324866056442,0.23779676854610443,0.2373383790254593,0.07837120443582535
50,classic,300,SPOPlus,,,,5,15,0.020480995997786522,0.01881815493106842,0.01145434845238924,0.025632323697209358,0.024347631260752678,0.013529738411307335
50,classic,600,SPOPlus,,,,5,15,0.025632325038313867,0.024347631260752678,0.013256381934534666,0.01900270352199441,0.01726908702403307,0.01067824517078555
50,MSE,10,MSE,,,,5,15,0.03201926127076149,0.02945724129676819,0.014833648689091206,0.023103879764676094,0.021106967702507973,0.011349300853908062
50,MSE,60,MSE,,,,5,15,0.03201926127076149,0.02945724129676819,0.014833648689091206,0.023103879764676094,0.021106967702507973,0.011349300853908062
50,MSE,300,MSE,,,,5,15,0.03201926127076149,0.02945724129676819,0.014833648689091206,0.023103879764676094,0.021106967702507973,0.011349300853908062
50,MSE,600,MSE,,,,5,15,0.03201925840228796,0.02945724129676819,0.01453394771501262,0.02310388053022325,0.021107053384184837,0.011348733042668898
50,SG,10,Exact,,,,20,10,0.029138559475541115,0.028188064694404602,0.013030819594860077,0.02028474397957325,0.018380196765065193,0.010838127695024014
50,SG,60,Exact,,,,20,10,0.028854303061962128,0.02799302525818348,0.012931831181049347,0.02026563137769699,0.018353303894400597,0.010799739509820938
50,SG,300,Exact,,,,20,10,0.028854303061962128,0.02799302525818348,0.012931831181049347,0.02026563137769699,0.018353303894400597,0.010799739509820938
50,SG,600,Exact,,,,20,10,0.028854304105043412,0.02799302525818348,0.012670554943533599,0.02026563274562359,0.018353940919041634,0.010799199322923671
50,SG,10,Exact,,,,20,20,0.03479545935988426,0.03398916870355606,0.01316284853965044,0.026542022824287415,0.024261683225631714,0.012585536576807499
50,SG,60,Exact,,,,20,20,0.028370104730129242,0.028261136263608932,0.01293411199003458,0.019940104335546494,0.01806291751563549,0.010693386197090149
50,SG,300,Exact,,,,20,20,0.028370104730129242,0.028261136263608932,0.01293411199003458,0.019940104335546494,0.01806291751563549,0.010693386197090149
50,SG,600,Exact,,,,20,20,0.028370105549693107,0.028261136263608932,0.012672789995317728,0.019940104251366574,0.01806419901549816,0.010692851277808356
