n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,classic,10,IMLE,1,10,1,5,15,0.2630539536476135,0.26396098732948303,0.06797324866056442,0.23779676854610443,0.2373383790254593,0.07837120443582535
50,classic,60,IMLE,1,10,1,5,15,0.2630539536476135,0.26396098732948303,0.06797324866056442,0.23779676854610443,0.2373383790254593,0.07837120443582535
50,classic,300,IMLE,1,10,1,5,15,0.2630539536476135,0.26396098732948303,0.06797324866056442,0.23779676854610443,0.2373383790254593,0.07837120443582535
50,classic,600,IMLE,1,10,1,5,15,0.02448331257328391,0.023686805739998817,0.01346222451070513,0.017621349742444,0.01580855343490839,0.01060627737293461
50,classic,10,SPOPlus,,,,5,15,0.2630539536476135,0.26396098732948303,0.06797324866056442,0.23779676854610443,0.2373383790254593,0.07837120443582535
50,classic,60,SPOPlus,,,,5,15,0.2630539834499359,0.26396098732948303,0.06797324866056442,0.23779676854610443,0.2373383790254593,0.07837120443582535
50,classic,300,SPOPlus,,,,5,15,0.020480995997786522,0.01881815493106842,0.01145434845238924,0.025632323697209358,0.024347631260752678,0.013529738411307335
50,classic,600,SPOPlus,,,,5,15,0.025632325038313867,0.024347631260752678,0.013256381934534666,0.01900270352199441,0.01726908702403307,0.01067824517078555
50,LD,10,Exact,,,,5,15,0.030599838122725487,0.029853347688913345,0.012576427310705185,0.02252071537077427,0.020635392516851425,0.01129220798611641
50,LD,60,Exact,,,,5,15,0.030599838122725487,0.029853347688913345,0.012576427310705185,0.02252071537077427,0.020635392516851425,0.01129220798611641
50,LD,300,Exact,,,,5,15,0.030599838122725487,0.029853347688913345,0.012576427310705185,0.02252071537077427,0.020635392516851425,0.01129220798611641
50,LD,600,Exact,,,,5,15,0.030599835477769375,0.029853347688913345,0.012322331914626504,0.0225207155064214,0.020637004636228085,0.011291642987207577
50,SG,10,Exact,,,,10,10,0.03764886036515236,0.03638076409697533,0.01301796268671751,0.03060334175825119,0.028112784028053284,0.01412122044712305
50,SG,60,Exact,,,,10,10,0.03210879862308502,0.030636554583907127,0.01274170819669962,0.023985281586647034,0.022099435329437256,0.011981545016169548
50,SG,300,Exact,,,,10,10,0.03210879862308502,0.030636554583907127,0.01274170819669962,0.023985281586647034,0.022099435329437256,0.011981545016169548
50,SG,600,Exact,,,,10,10,0.0321088021248579,0.030636554583907127,0.012484273279346874,0.023985282350215128,0.022099646739661694,0.011980946247519598
50,MSE,10,MSE,,,,5,15,0.03201926127076149,0.02945724129676819,0.014833648689091206,0.023103879764676094,0.021106967702507973,0.011349300853908062
50,MSE,60,MSE,,,,5,15,0.03201926127076149,0.02945724129676819,0.014833648689091206,0.023103879764676094,0.021106967702507973,0.011349300853908062
