n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,SG,300,Exact,,,,1,20,0.03320132568478584,0.03227461501955986,0.013566731475293636,0.02517261728644371,0.02341313101351261,0.011884721927344799
50,SG,600,Exact,,,,1,20,0.03287043519318104,0.032169584184885025,0.013247090829756806,0.02485800610797014,0.02305808011442423,0.011896513721748212
50,SG,10,Exact,,,,1,10,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,1,10,0.03947257995605469,0.03628407418727875,0.015488984994590282,0.03165115788578987,0.030221272259950638,0.0130018200725317
50,SG,300,Exact,,,,1,10,0.03201630339026451,0.030058836564421654,0.013229181058704853,0.023926367983222008,0.022010991349816322,0.01210065744817257
50,SG,600,Exact,,,,1,10,0.032016304060816764,0.030058836564421654,0.012961897242709835,0.023926368807815016,0.02201143093407154,0.012100052752597068
50,SG,10,Exact,,,,20,10,0.0321357399225235,0.030938738957047462,0.012871313840150833,0.0241682305932045,0.02235986478626728,0.012006956152617931
50,SG,60,Exact,,,,20,10,0.0321357399225235,0.030938738957047462,0.012871313840150833,0.0241682305932045,0.02235986478626728,0.012006956152617931
50,SG,300,Exact,,,,20,10,0.03211384266614914,0.029752790927886963,0.013097213581204414,0.023739177733659744,0.02180575020611286,0.011764374561607838
50,SG,600,Exact,,,,20,10,0.031989846862852576,0.02973361499607563,0.012972770558779493,0.023601063644583337,0.02164644841104746,0.011812652601786931
50,SG,10,Exact,,,,20,20,0.03538626804947853,0.03392937406897545,0.014638395980000496,0.02743767946958542,0.025761710479855537,0.012362777255475521
50,SG,60,Exact,,,,20,20,0.031930383294820786,0.031085781753063202,0.01301680225878954,0.023814747110009193,0.022039836272597313,0.011808917857706547
50,SG,300,Exact,,,,20,20,0.031930383294820786,0.031085781753063202,0.01301680225878954,0.023814747110009193,0.022039836272597313,0.011808917857706547
50,SG,600,Exact,,,,20,20,0.03193038273602724,0.031085781753063202,0.012753809788894845,0.023814748656540177,0.022042213939130306,0.011808327022961128
50,SG,10,Exact,,,,5,20,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,5,20,0.03218640014529228,0.0298969354480505,0.013069788925349712,0.023992162197828293,0.022069627419114113,0.012075298465788364
50,SG,300,Exact,,,,5,20,0.03208494558930397,0.030013414099812508,0.013218929059803486,0.0239581186324358,0.02202705293893814,0.012061553075909615
50,SG,600,Exact,,,,5,20,0.03208494734019041,0.030013414099812508,0.012951852075622428,0.023958117702393793,0.022028456442058086,0.012060950346929451
50,SG,10,Exact,,,,5,10,0.2200273871421814,0.2038363367319107,0.06790560483932495,0.21905066072940826,0.21395628154277802,0.05955829098820686
50,SG,60,Exact,,,,5,10,0.03208596259355545,0.031199539080262184,0.013102355413138866,0.02385059744119644,0.022064276039600372,0.011935166083276272
50,SG,300,Exact,,,,5,10,0.03208596259355545,0.031199539080262184,0.013102355413138866,0.02385059744119644,0.022064276039600372,0.011935166083276272
50,SG,600,Exact,,,,5,10,0.03208596244454384,0.031199539080262184,0.012837634387541038,0.023850596555997618,0.022068379446864128,0.011934569562930613
50,classic,10,SPOPlus,,,,5,15,0.021521534770727158,0.01938631385564804,0.011985567398369312,0.02715257927775383,0.024783316999673843,0.015402592718601227
50,classic,60,SPOPlus,,,,5,15,0.02027856558561325,0.01909666880965233,0.011491264216601849,0.02567441016435623,0.0251978300511837,0.01411693636327982
50,classic,300,SPOPlus,,,,5,15,0.0202785637229681,0.01909666880965233,0.011491264216601849,0.02567441016435623,0.0251978300511837,0.01411693636327982
50,classic,600,SPOPlus,,,,5,15,0.025674411077052355,0.0251978300511837,0.013831716227894293,0.01870601031414699,0.016941115260124207,0.010689872600707613
50,classic,10,IMLE,1,10,1,5,15,0.03981870040297508,0.03879333660006523,0.012200596742331982,0.04669017717242241,0.04788779094815254,0.013759623281657696
50,classic,60,IMLE,1,10,1,5,15,0.039818696677684784,0.03879333660006523,0.012200596742331982,0.04669017717242241,0.04788779094815254,0.013759623281657696
50,classic,300,IMLE,1,10,1,5,15,0.019336286932229996,0.01823878102004528,0.011332036927342415,0.02461635135114193,0.023456845432519913,0.013609460555016994
50,classic,600,IMLE,1,10,1,5,15,0.024541874565184117,0.023686323314905167,0.013433189624160843,0.017637931218964512,0.015859284438192844,0.010614161530544956
