n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,classic,10,IMLE,1,10,1,5,15,0.2175217568874359,0.21744272112846375,0.05462207272648811,0.21122337877750397,0.22268104553222656,0.05297209322452545
50,classic,60,IMLE,1,10,1,5,15,0.2175217568874359,0.21744272112846375,0.05462207272648811,0.21122337877750397,0.22268104553222656,0.05297209322452545
50,classic,300,IMLE,1,10,1,5,15,0.2175217866897583,0.21744272112846375,0.05462207272648811,0.21122337877750397,0.22268104553222656,0.05297209322452545
50,classic,600,IMLE,1,10,1,5,15,0.024553310237824918,0.023579610511660576,0.013452964836454214,0.017611935513839126,0.01581303495913744,0.010597387605079918
50,classic,10,SPOPlus,,,,5,15,0.2175217568874359,0.21744272112846375,0.05462207272648811,0.21122337877750397,0.22268104553222656,0.05297209322452545
50,classic,60,SPOPlus,,,,5,15,0.2175217568874359,0.21744272112846375,0.05462207272648811,0.21122337877750397,0.22268104553222656,0.05297209322452545
50,classic,300,SPOPlus,,,,5,15,0.2175217568874359,0.21744272112846375,0.05462207272648811,0.21122337877750397,0.22268104553222656,0.05297209322452545
50,classic,600,SPOPlus,,,,5,15,0.025671095941215753,0.024137509986758232,0.013255555229332052,0.01903295975101646,0.017307125963270664,0.010684146611230528
50,LD,10,Exact,,,,5,15,0.030874960124492645,0.0288295466452837,0.013051005080342293,0.022763289511203766,0.020853674039244652,0.01140050683170557
50,LD,60,Exact,,,,5,15,0.030874960124492645,0.0288295466452837,0.013051005080342293,0.022763289511203766,0.020853674039244652,0.01140050683170557
50,LD,300,Exact,,,,5,15,0.030874960124492645,0.0288295466452837,0.013051005080342293,0.022763289511203766,0.020853674039244652,0.01140050683170557
50,LD,600,Exact,,,,5,15,0.030874961651861668,0.0288295466452837,0.012787321267163518,0.022763290127972142,0.02085447683930397,0.011399936944059516
50,SG,10,Exact,,,,10,20,0.21122337877750397,0.22268104553222656,0.05297209322452545,0.21644626557826996,0.21070031821727753,0.05880587175488472
50,SG,60,Exact,,,,10,20,0.032571662217378616,0.030808046460151672,0.013087725266814232,0.02393731102347374,0.022037900984287262,0.011923039332032204
50,SG,300,Exact,,,,10,20,0.03238892927765846,0.030886225402355194,0.013094325549900532,0.023728959262371063,0.02179388888180256,0.011864608153700829
50,SG,600,Exact,,,,10,20,0.032320581451058386,0.03085322491824627,0.012862939868325079,0.023673530663573184,0.021716753020882607,0.01186801165423334
50,SG,10,Exact,,,,10,10,0.03561432659626007,0.03504653647542,0.014137213118374348,0.025797832757234573,0.023872368037700653,0.012524377554655075
50,SG,60,Exact,,,,10,10,0.032451730221509933,0.030898962169885635,0.01305218692868948,0.023901579901576042,0.021972766146063805,0.01182886864989996
50,SG,300,Exact,,,,10,10,0.03234251216053963,0.030723407864570618,0.013044904917478561,0.023791486397385597,0.021897096186876297,0.011818036437034607
50,SG,600,Exact,,,,10,10,0.03222500801086426,0.030658051371574402,0.012839718946924887,0.02368149211886339,0.02174757607281208,0.01182504535026718
50,MSE,10,MSE,,,,5,15,0.03209691494703293,0.02969210222363472,0.014892392791807652,0.023190895095467567,0.02114707976579666,0.011404977180063725
50,MSE,60,MSE,,,,5,15,0.03209691494703293,0.02969210222363472,0.014892392791807652,0.023190895095467567,0.02114707976579666,0.011404977180063725
50,MSE,300,MSE,,,,5,15,0.03209691494703293,0.02969210222363472,0.014892392791807652,0.023190895095467567,0.02114707976579666,0.011404977180063725
50,MSE,600,MSE,,,,5,15,0.03209691751748323,0.02969210222363472,0.014591505233825484,0.02319089510596823,0.02114772144705057,0.011404406736309993
50,SG,10,Exact,,,,1,20,0.21122337877750397,0.22268104553222656,0.05297209322452545,0.21644626557826996,0.21070031821727753,0.05880587175488472
50,SG,60,Exact,,,,1,20,0.21122337877750397,0.22268104553222656,0.05297209322452545,0.21644626557826996,0.21070031821727753,0.05880587175488472
50,SG,300,Exact,,,,1,20,0.03338884934782982,0.033647824078798294,0.013519000262022018,0.02405025064945221,0.022163553163409233,0.011684678494930267
50,SG,600,Exact,,,,1,20,0.03283623196184635,0.03209163621068001,0.012995245884733669,0.0236813178623328,0.021769141778349876,0.011663562854742498
50,SG,10,Exact,,,,1,10,0.21122337877750397,0.22268104553222656,0.05297209322452545,0.21644626557826996,0.21070031821727753,0.05880587175488472
50,SG,60,Exact,,,,1,10,0.038086842745542526,0.03695543855428696,0.015150902792811394,0.028134334832429886,0.026350336149334908,0.012872437946498394
50,SG,300,Exact,,,,1,10,0.0324849858880043,0.030838925391435623,0.013228924944996834,0.023665644228458405,0.02176082506775856,0.01194731518626213
50,SG,600,Exact,,,,1,10,0.03243913553655148,0.031051617115736008,0.01295974372903768,0.023548873130674473,0.021613046526908875,0.011840647110240242
50,SG,10,Exact,,,,20,10,0.03346196189522743,0.03189947456121445,0.0131956422701478,0.024582132697105408,0.022563697770237923,0.012362383306026459
50,SG,60,Exact,,,,20,10,0.0323932021856308,0.03104279562830925,0.013008118607103825,0.023939378559589386,0.022046230733394623,0.011811865493655205
50,SG,300,Exact,,,,20,10,0.03224721550941467,0.030549857765436172,0.013046768493950367,0.02373216487467289,0.021821698173880577,0.011792543344199657
50,SG,600,Exact,,,,20,10,0.03209716528654098,0.030450385063886642,0.012897262557010094,0.023586104040406643,0.02164135593920946,0.011815472993638226
50,SG,10,Exact,,,,20,20,0.03569350019097328,0.03498625382781029,0.014293819665908813,0.0257573239505291,0.023915285244584084,0.012495871633291245
