Loading /quad/train_100_500_200_2-25.txt
Loading /quad/eval_100_100_200_2-25.txt
Loading /quad/test_100_200_200_2-25.txt
Restricted license - for non-production use only - expires 2026-11-23
Training the model with LD bound as loss...
Epoch 100 | loss: 0.0050 | train time : 4.339264154434204
Epoch 101 | loss: 0.0047 | train time : 4.3803911209106445
Epoch 102 | loss: 0.0049 | train time : 4.421383857727051
Epoch 103 | loss: 0.0049 | train time : 4.462353706359863
Epoch 104 | loss: 0.0048 | train time : 4.503321886062622
Epoch 105 | loss: 0.0049 | train time : 4.544302463531494
Epoch 106 | loss: 0.0052 | train time : 4.585281133651733
Epoch 107 | loss: 0.0047 | train time : 4.626255512237549
Epoch 108 | loss: 0.0050 | train time : 4.668929576873779
Epoch 109 | loss: 0.0047 | train time : 4.70989465713501
Epoch 110 | loss: 0.0048 | train time : 4.750839948654175
Epoch 111 | loss: 0.0048 | train time : 4.791830062866211
Epoch 112 | loss: 0.0049 | train time : 4.832757949829102
Epoch 113 | loss: 0.0048 | train time : 4.8736231327056885
Epoch 114 | loss: 0.0047 | train time : 4.914609432220459
Epoch 115 | loss: 0.0050 | train time : 4.955573320388794
Epoch 116 | loss: 0.0049 | train time : 4.996516466140747
Epoch 117 | loss: 0.0046 | train time : 5.03744912147522
Epoch 118 | loss: 0.0047 | train time : 5.0784430503845215
Epoch 119 | loss: 0.0050 | train time : 5.119357347488403
Epoch 120 | loss: 0.0049 | train time : 5.160251617431641
Epoch 121 | loss: 0.0047 | train time : 5.201152086257935
Epoch 122 | loss: 0.0047 | train time : 5.2420830726623535
Epoch 123 | loss: 0.0047 | train time : 5.28297758102417
Epoch 124 | loss: 0.0046 | train time : 5.3239052295684814
Epoch 125 | loss: 0.0048 | train time : 5.364909648895264
Epoch 126 | loss: 0.0046 | train time : 5.405849933624268
Epoch 127 | loss: 0.0047 | train time : 5.446846961975098
Epoch 128 | loss: 0.0048 | train time : 5.487806081771851
Epoch 129 | loss: 0.0046 | train time : 5.528709411621094
Epoch 130 | loss: 0.0046 | train time : 5.569638729095459
Epoch 131 | loss: 0.0047 | train time : 5.610571384429932
Epoch 132 | loss: 0.0047 | train time : 5.651527643203735
Epoch 133 | loss: 0.0047 | train time : 5.692420244216919
Epoch 134 | loss: 0.0048 | train time : 5.73344349861145
Epoch 135 | loss: 0.0044 | train time : 5.774482727050781
Epoch 136 | loss: 0.0048 | train time : 5.8153464794158936
Epoch 137 | loss: 0.0047 | train time : 5.856275796890259
Epoch 138 | loss: 0.0047 | train time : 5.897275447845459
Epoch 139 | loss: 0.0048 | train time : 5.938178777694702
Epoch 140 | loss: 0.0048 | train time : 5.979212999343872
Epoch 141 | loss: 0.0047 | train time : 6.020125150680542
Epoch 142 | loss: 0.0046 | train time : 6.061029434204102
Epoch 143 | loss: 0.0045 | train time : 6.102389097213745
Epoch 144 | loss: 0.0048 | train time : 6.143773317337036
Epoch 145 | loss: 0.0047 | train time : 6.184651613235474
Epoch 146 | loss: 0.0042 | train time : 6.225581645965576
Epoch 147 | loss: 0.0046 | train time : 6.266541481018066
Epoch 148 | loss: 0.0044 | train time : 6.307452440261841
Epoch 149 | loss: 0.0048 | train time : 6.348384857177734
Epoch 150 | loss: 0.0045 | train time : 6.389359712600708
Epoch 151 | loss: 0.0045 | train time : 6.430244445800781
Epoch 152 | loss: 0.0045 | train time : 6.471195936203003
Epoch 153 | loss: 0.0046 | train time : 6.512089252471924
Epoch 154 | loss: 0.0047 | train time : 6.552970886230469
Epoch 155 | loss: 0.0045 | train time : 6.603317737579346
Epoch 156 | loss: 0.0048 | train time : 6.648101329803467
Epoch 157 | loss: 0.0044 | train time : 6.689188003540039
Epoch 158 | loss: 0.0045 | train time : 6.730102300643921
Epoch 159 | loss: 0.0048 | train time : 6.7711052894592285
Epoch 160 | loss: 0.0045 | train time : 6.812040328979492
Epoch 161 | loss: 0.0044 | train time : 6.852962970733643
Epoch 162 | loss: 0.0046 | train time : 6.893897771835327
Epoch 163 | loss: 0.0046 | train time : 6.934767723083496
Epoch 164 | loss: 0.0044 | train time : 6.975697994232178
Epoch 165 | loss: 0.0044 | train time : 7.016620397567749
Epoch 166 | loss: 0.0047 | train time : 7.057601451873779
Epoch 167 | loss: 0.0045 | train time : 7.098454236984253
Epoch 168 | loss: 0.0044 | train time : 7.13932991027832
Epoch 169 | loss: 0.0046 | train time : 7.1802849769592285
Epoch 170 | loss: 0.0046 | train time : 7.221155643463135
Epoch 171 | loss: 0.0045 | train time : 7.2620625495910645
Epoch 172 | loss: 0.0046 | train time : 7.303044080734253
Epoch 173 | loss: 0.0047 | train time : 7.344075679779053
Epoch 174 | loss: 0.0045 | train time : 7.385029077529907
Epoch 175 | loss: 0.0045 | train time : 7.425848722457886
Epoch 176 | loss: 0.0046 | train time : 7.466765403747559
Epoch 177 | loss: 0.0044 | train time : 7.507707595825195
Epoch 178 | loss: 0.0046 | train time : 7.5485827922821045
Epoch 179 | loss: 0.0044 | train time : 7.589481353759766
Epoch 180 | loss: 0.0045 | train time : 7.630476236343384
Epoch 181 | loss: 0.0044 | train time : 7.671408653259277
Epoch 182 | loss: 0.0042 | train time : 7.712256669998169
Epoch 183 | loss: 0.0046 | train time : 7.753186225891113
Epoch 184 | loss: 0.0045 | train time : 7.7940967082977295
Epoch 185 | loss: 0.0046 | train time : 7.835032939910889
Epoch 186 | loss: 0.0044 | train time : 7.875922679901123
Epoch 187 | loss: 0.0044 | train time : 7.916795969009399
Epoch 188 | loss: 0.0045 | train time : 7.957614183425903
Epoch 189 | loss: 0.0045 | train time : 7.998546838760376
Epoch 190 | loss: 0.0045 | train time : 8.03957200050354
Epoch 191 | loss: 0.0043 | train time : 8.080452680587769
Epoch 192 | loss: 0.0042 | train time : 8.12128472328186
Epoch 193 | loss: 0.0046 | train time : 8.162159442901611
Epoch 194 | loss: 0.0044 | train time : 8.203054428100586
Epoch 195 | loss: 0.0045 | train time : 8.243975639343262
Epoch 196 | loss: 0.0043 | train time : 8.284859895706177
Epoch 197 | loss: 0.0045 | train time : 8.329997062683105
Epoch 198 | loss: 0.0045 | train time : 8.371084451675415
Epoch 199 | loss: 0.0046 | train time : 8.412021398544312
Eval Epoch 199 | Mean relative regret: 0.1755
Epoch 200 | loss: 0.0045 | train time : 8.453503131866455
Epoch 201 | loss: 0.0044 | train time : 8.494567632675171
Epoch 202 | loss: 0.0045 | train time : 8.535626411437988
Epoch 203 | loss: 0.0046 | train time : 8.576582193374634
Epoch 204 | loss: 0.0044 | train time : 8.617631912231445
Epoch 205 | loss: 0.0045 | train time : 8.658653020858765
Epoch 206 | loss: 0.0046 | train time : 8.699678182601929
Epoch 207 | loss: 0.0044 | train time : 8.740836381912231
Epoch 208 | loss: 0.0044 | train time : 8.781787395477295
Epoch 209 | loss: 0.0043 | train time : 8.822858810424805
Epoch 210 | loss: 0.0044 | train time : 8.8638277053833
Epoch 211 | loss: 0.0044 | train time : 8.904902458190918
Epoch 212 | loss: 0.0043 | train time : 8.945878744125366
Epoch 213 | loss: 0.0045 | train time : 8.986913681030273
Epoch 214 | loss: 0.0044 | train time : 9.028016090393066
Epoch 215 | loss: 0.0045 | train time : 9.069007396697998
Epoch 216 | loss: 0.0042 | train time : 9.110013008117676
Epoch 217 | loss: 0.0046 | train time : 9.150989770889282
Epoch 218 | loss: 0.0042 | train time : 9.191970109939575
Epoch 219 | loss: 0.0044 | train time : 9.232985258102417
Epoch 220 | loss: 0.0045 | train time : 9.273984432220459
Epoch 221 | loss: 0.0042 | train time : 9.314924001693726
Epoch 222 | loss: 0.0044 | train time : 9.355878114700317
Epoch 223 | loss: 0.0045 | train time : 9.396794557571411
Epoch 224 | loss: 0.0044 | train time : 9.437745571136475
Epoch 225 | loss: 0.0044 | train time : 9.478683948516846
Epoch 226 | loss: 0.0042 | train time : 9.519713640213013
Epoch 227 | loss: 0.0044 | train time : 9.560726404190063
