time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
3600,10,1,12,100,200,SG,1,10,IMLE,0.001,0.271829434633255,0.28033843636512756,0.0775401950409204,0.2770625170171261,0.2822773605585098,0.08213890312984488
60,10,1,12,100,200,SG,10,20,IMLE,0.001,0.2405015230178833,0.2432432472705841,0.07195200771093369,0.2426806092262268,0.24296675622463226,0.07310613244771957
600,10,1,12,100,200,SG,10,20,IMLE,0.001,0.1482318937778473,0.13705584406852722,0.05235980451107025,0.14162641763687134,0.13821138441562653,0.04713636636734009
1800,10,1,12,100,200,SG,10,20,IMLE,0.001,0.14644496142864227,0.1369047611951828,0.051898106932640076,0.14078152179718018,0.13725490868091583,0.04703160747885704
3600,10,1,12,100,200,SG,10,20,IMLE,0.001,0.14458733931183815,0.1368117555975914,0.05044910466756851,0.13937640722095967,0.1362423151731491,0.04642610555713634
60,10,1,12,100,200,SG,5,20,IMLE,0.001,0.29696983098983765,0.3069577217102051,0.08556117117404938,0.3022574484348297,0.3094170391559601,0.08823738247156143
600,10,1,12,100,200,SG,5,20,IMLE,0.001,0.16839177906513214,0.16243654489517212,0.0521637387573719,0.16216832399368286,0.1618780642747879,0.049862004816532135
1800,10,1,12,100,200,SG,5,20,IMLE,0.001,0.16739672422409058,0.16326530277729034,0.05126899853348732,0.1618049293756485,0.16129031777381897,0.04971695691347122
3600,10,1,12,100,200,SG,5,20,IMLE,0.001,0.16722180720418692,0.1636432334780693,0.051115299483706134,0.16135737791657448,0.16074635088443756,0.04947187872049123
60,10,1,12,100,200,SG,20,20,IMLE,0.001,0.16533777117729187,0.15789473056793213,0.05552235618233681,0.1645750105381012,0.1592920422554016,0.056189026683568954
600,10,1,12,100,200,SG,20,20,IMLE,0.001,0.09550148993730545,0.0892857164144516,0.03877611085772514,0.09559082984924316,0.08855291455984116,0.04116611182689667
1800,10,1,12,100,200,SG,20,20,IMLE,0.001,0.0943077877163887,0.0882352963089943,0.03755113109946251,0.09477640688419342,0.0882352963089943,0.040814414620399475
3600,10,1,12,100,200,SG,20,20,IMLE,0.001,0.0929906265065074,0.08667200803756714,0.037179317205449876,0.09396356124151498,0.08743807300925255,0.04035638592416207
60,10,1,12,100,200,SG,10,10,IMLE,0.001,0.1692020446062088,0.16115108132362366,0.057594701647758484,0.1686180979013443,0.1627218872308731,0.06011516600847244
600,10,1,12,100,200,SG,10,10,IMLE,0.001,0.08674908429384232,0.07939913868904114,0.038059052079916,0.08802425116300583,0.07971014827489853,0.0413217656314373
1800,10,1,12,100,200,SG,10,10,IMLE,0.001,0.08602012693881989,0.07939913868904114,0.03798704221844673,0.08738574385643005,0.07894736528396606,0.040979694575071335
3600,10,1,12,100,200,SG,10,10,IMLE,0.001,0.08498035503551364,0.07889822870492935,0.03778715548339149,0.08689187508728355,0.07873471081256866,0.04090034953171882
60,10,1,12,100,200,SG,5,5,IMLE,0.001,0.2772630453109741,0.27167630195617676,0.0858134925365448,0.2786112129688263,0.28614917397499084,0.0824604257941246
600,10,1,12,100,200,SG,5,5,IMLE,0.001,0.2489035427570343,0.24390244483947754,0.07921987771987915,0.25013622641563416,0.25,0.07485002279281616
1800,10,1,12,100,200,SG,5,5,IMLE,0.001,0.24473018944263458,0.2424892634153366,0.07849232107400894,0.2478131800889969,0.2481481432914734,0.0744546428322792
3600,10,1,12,100,200,SG,5,5,IMLE,0.001,0.2417173971235752,0.2391873374581337,0.07579290052683921,0.24376725852489473,0.24444444477558136,0.07354395309838789
60,10,1,12,100,200,SG,5,10,IMLE,0.001,0.2078045904636383,0.2065727710723877,0.06864982098340988,0.21033383905887604,0.20987653732299805,0.06774414330720901
600,10,1,12,100,200,SG,5,10,IMLE,0.001,0.07052586227655411,0.06519559025764465,0.03897005319595337,0.06844666600227356,0.060975611209869385,0.03675245866179466
1800,10,1,12,100,200,SG,5,10,IMLE,0.001,0.07052586227655411,0.06519559025764465,0.03897005319595337,0.06844666600227356,0.060975611209869385,0.03675245866179466
3600,10,1,12,100,200,SG,5,10,IMLE,0.001,0.07052586359903217,0.06533589214086533,0.03877471233956042,0.06844666212331503,0.061004238203167915,0.036734077477911665
60,10,1,12,100,200,SG,10,5,IMLE,0.001,0.2573446035385132,0.2610619366168976,0.08082973212003708,0.2562371492385864,0.26058632135391235,0.07617195695638657
600,10,1,12,100,200,SG,10,5,IMLE,0.001,0.2530170679092407,0.24736842513084412,0.07956859469413757,0.2518549859523773,0.2540983557701111,0.07484064251184464
1800,10,1,12,100,200,SG,10,5,IMLE,0.001,0.24850134551525116,0.2432432472705841,0.07939163595438004,0.24788281321525574,0.24880382418632507,0.07412024587392807
3600,10,1,12,100,200,SG,10,5,IMLE,0.001,0.244078674018383,0.23779411613941193,0.0781518347815405,0.241708094317466,0.24311695247888565,0.07281323552739384
60,10,1,12,100,200,SG,20,5,IMLE,0.001,0.275859534740448,0.2757009267807007,0.08413660526275635,0.2762235999107361,0.283687949180603,0.08029426634311676
600,10,1,12,100,200,SG,20,5,IMLE,0.001,0.27114832401275635,0.26865673065185547,0.0839286595582962,0.2704220116138458,0.2772277295589447,0.07969891279935837
1800,10,1,12,100,200,SG,20,5,IMLE,0.001,0.2636822760105133,0.2658959627151489,0.08179322630167007,0.2634414732456207,0.2696078419685364,0.07735287398099899
3600,10,1,12,100,200,SG,20,5,IMLE,0.001,0.2563150496035814,0.2571064531803131,0.07830686336275305,0.25622480320185426,0.2603630870580673,0.07526095714693064
60,10,1,12,100,200,SG,20,10,IMLE,0.001,0.15919022262096405,0.1586538404226303,0.059630561619997025,0.16305288672447205,0.15432098507881165,0.06366686522960663
600,10,1,12,100,200,SG,20,10,IMLE,0.001,0.11086205393075943,0.09848485141992569,0.04985858127474785,0.11286090314388275,0.10091742873191833,0.054465435445308685
1800,10,1,12,100,200,SG,20,10,IMLE,0.001,0.1103426143527031,0.09803921729326248,0.050127603113651276,0.11067769676446915,0.09949937462806702,0.05389636382460594
3600,10,1,12,100,200,SG,20,10,IMLE,0.001,0.10797076666727662,0.09489982575178146,0.050047075054771205,0.10892140089627356,0.09795570746064186,0.05315862471356031
