time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
600,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.09385620057582855,0.08961303532123566,0.03551710397005081,0.0890132263302803,0.08527696877717972,0.03438914939761162
1800,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.08805766701698303,0.08421052992343903,0.03546394407749176,0.08481336385011673,0.08143322169780731,0.033419761806726456
3600,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.08337510900571943,0.07919181510806084,0.035377159460920356,0.07956797708012163,0.07594936341047287,0.0324140128763778
60,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.10634121298789978,0.09905660152435303,0.038179803639650345,0.10077480971813202,0.09655172377824783,0.037754613906145096
600,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.10328847169876099,0.09677419066429138,0.038866475224494934,0.09807956218719482,0.09411219507455826,0.03724316135048866
1800,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.09559320658445358,0.08860759437084198,0.03825307637453079,0.09112872928380966,0.08620689809322357,0.03547515720129013
3600,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.08860259955748916,0.08360215276479721,0.0362827986225133,0.08348694847151637,0.07878454029560089,0.03372889114507003
60,10,1,12,100,200,SG,5,5,IMLE,0.001,0.17472507059574127,0.1607142835855484,0.06463491916656494,0.18068794906139374,0.17757008969783783,0.0627875104546547
600,10,1,12,100,200,SG,5,5,IMLE,0.001,0.07903924584388733,0.06951871514320374,0.03731461986899376,0.0800035148859024,0.07265521585941315,0.03982701525092125
1800,10,1,12,100,200,SG,5,5,IMLE,0.001,0.07862164080142975,0.06936416029930115,0.03769966959953308,0.07937245815992355,0.07246376574039459,0.03963516280055046
3600,10,1,12,100,200,SG,5,5,IMLE,0.001,0.07852273233234883,0.07134472206234932,0.03796230536863239,0.0788693819232285,0.07117386907339096,0.0397479680448485
60,10,1,12,100,200,SG,20,10,IMLE,0.001,0.20322318375110626,0.20000000298023224,0.06924144178628922,0.20702411234378815,0.20498301088809967,0.06839404255151749
600,10,1,12,100,200,SG,20,10,IMLE,0.001,0.15528656542301178,0.14393939077854156,0.06197182461619377,0.16226892173290253,0.15584415197372437,0.0634370893239975
1800,10,1,12,100,200,SG,20,10,IMLE,0.001,0.15320336818695068,0.1423611044883728,0.061888813972473145,0.15906071662902832,0.15094339847564697,0.06234193220734596
3600,10,1,12,100,200,SG,20,10,IMLE,0.001,0.14923619635403157,0.14197701215744019,0.058175192058196254,0.1552423558868468,0.14870449155569077,0.061097533122231096
60,10,1,12,100,200,SG,20,5,IMLE,0.001,0.23676857352256775,0.23615160584449768,0.07138219475746155,0.2406172901391983,0.24137930572032928,0.07460084557533264
600,10,1,12,100,200,SG,20,5,IMLE,0.001,0.23150621354579926,0.23170731961727142,0.07177633047103882,0.23705270886421204,0.2376033067703247,0.07369289547204971
1800,10,1,12,100,200,SG,20,5,IMLE,0.001,0.22423367202281952,0.2195121943950653,0.06899643689393997,0.23084348440170288,0.23076923191547394,0.07203516364097595
3600,10,1,12,100,200,SG,20,5,IMLE,0.001,0.21683299981057644,0.2142857164144516,0.06658329721153995,0.2219789798259735,0.2178550735116005,0.06982486320654246
60,10,1,12,100,200,cla,10,5,IMLE,0.001,0.3382364511489868,0.3436083495616913,0.10327025502920151,0.34234723448753357,0.3527851402759552,0.09730519354343414
600,10,1,12,100,200,cla,10,5,IMLE,0.001,0.2622142434120178,0.2679900825023651,0.07183776795864105,0.26158303022384644,0.26174497604370117,0.0765109434723854
1800,10,1,12,100,200,cla,10,5,IMLE,0.001,0.24307602643966675,0.24242424964904785,0.06538330763578415,0.24186617136001587,0.2402234673500061,0.07068560272455215
3600,10,1,12,100,200,cla,10,5,IMLE,0.001,0.24160310834646226,0.23702451586723328,0.0652327578842849,0.2414886098355055,0.2392989620566368,0.07042064810248455
60,10,1,12,100,200,cla,10,20,IMLE,0.001,0.3437623977661133,0.3598130941390991,0.10485800355672836,0.34569042921066284,0.35593220591545105,0.09891251474618912
600,10,1,12,100,200,cla,10,20,IMLE,0.001,0.26089465618133545,0.26635512709617615,0.07219364494085312,0.2613132894039154,0.25954198837280273,0.0760158896446228
1800,10,1,12,100,200,cla,10,20,IMLE,0.001,0.22577054798603058,0.2265625,0.06049780920147896,0.2238062471151352,0.22180451452732086,0.0665464997291565
3600,10,1,12,100,200,cla,10,20,IMLE,0.001,0.22314705304801463,0.2245698869228363,0.058302445811487864,0.2213029899224639,0.22004784643650055,0.06619539097432424
60,10,1,12,100,200,cla,10,10,IMLE,0.001,0.3437623977661133,0.3598130941390991,0.10485800355672836,0.34569042921066284,0.35593220591545105,0.09891251474618912
600,10,1,12,100,200,cla,10,10,IMLE,0.001,0.2656606435775757,0.2710280418395996,0.07174215465784073,0.2639271914958954,0.2631579041481018,0.07628416270017624
1800,10,1,12,100,200,cla,10,10,IMLE,0.001,0.24350446462631226,0.24242424964904785,0.0658109113574028,0.2422351837158203,0.2406947910785675,0.07036308199167252
3600,10,1,12,100,200,cla,10,10,IMLE,0.001,0.2425291968882084,0.23989344388246536,0.06558583235591003,0.2417341551631689,0.2398478090763092,0.07028104315265733
