time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
1800,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.10593125969171524,0.095238097012043,0.045876726508140564,0.0996023416519165,0.09090909361839294,0.04534872993826866
3600,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.1015844945423305,0.09328902140259743,0.04606155104273386,0.0968234476018697,0.08842449262738228,0.044629107007891466
60,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.1328091323375702,0.12247838824987411,0.046831052750349045,0.12772132456302643,0.1230769231915474,0.045608069747686386
600,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.12662790715694427,0.12087912112474442,0.04586010426282883,0.12008240073919296,0.11267605423927307,0.04606704041361809
1800,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.1232607290148735,0.11267605423927307,0.04604261368513107,0.1160874292254448,0.10891088843345642,0.04573601484298706
3600,10,1,12,100,200,SG,20,5,SPOPlus,0.001,0.11669844968244433,0.10815853253006935,0.04683915510336467,0.11066535308584571,0.10304652154445648,0.04510523440578995
60,10,1,12,100,200,SG,20,20,IMLE,0.001,0.259056031703949,0.2526315748691559,0.08213543146848679,0.26013699173927307,0.26288658380508423,0.0777764692902565
600,10,1,12,100,200,SG,20,20,IMLE,0.001,0.09530353546142578,0.0892857164144516,0.03944903239607811,0.0981748104095459,0.08873720467090607,0.04636477679014206
1800,10,1,12,100,200,SG,20,20,IMLE,0.001,0.09513792395591736,0.0892857164144516,0.039443377405405045,0.09776946902275085,0.08860759437084198,0.04618753120303154
3600,10,1,12,100,200,SG,20,20,IMLE,0.001,0.09431779753416776,0.08827375248074532,0.038921188267048754,0.09744114227872341,0.0884898453950882,0.046145994263963985
60,10,1,12,100,200,SG,10,5,IMLE,0.001,0.23110269010066986,0.2261904776096344,0.0739358589053154,0.23150593042373657,0.2326732724905014,0.07327062636613846
600,10,1,12,100,200,SG,10,5,IMLE,0.001,0.1441245675086975,0.13139329850673676,0.06118227541446686,0.1479986310005188,0.13461539149284363,0.06646108627319336
1800,10,1,12,100,200,SG,10,5,IMLE,0.001,0.14241422712802887,0.12857143580913544,0.06203930079936981,0.14648304879665375,0.13245032727718353,0.06667608767747879
3600,10,1,12,100,200,SG,10,5,IMLE,0.001,0.14072969317436218,0.12577543407678604,0.06191965481164573,0.14516011293418704,0.12962962687015533,0.06672216178406899
60,10,1,12,100,200,SG,5,10,IMLE,0.001,0.31017306447029114,0.31081080436706543,0.09508886933326721,0.312107652425766,0.31866952776908875,0.09113966673612595
600,10,1,12,100,200,SG,5,10,IMLE,0.001,0.08816924691200256,0.08121827244758606,0.0354793481528759,0.08888279646635056,0.08235294371843338,0.041248518973588943
1800,10,1,12,100,200,SG,5,10,IMLE,0.001,0.08816924691200256,0.08121827244758606,0.0354793481528759,0.08888279646635056,0.08235294371843338,0.041248518973588943
3600,10,1,12,100,200,SG,5,10,IMLE,0.001,0.08816925257444382,0.0820104107260704,0.035301505668607396,0.08888279190193862,0.08237497508525848,0.041227888545947465
60,10,1,12,100,200,SG,5,20,IMLE,0.001,0.3279549479484558,0.3417721390724182,0.10106801241636276,0.333238422870636,0.3433476388454437,0.09638059139251709
600,10,1,12,100,200,SG,5,20,IMLE,0.001,0.11728525161743164,0.10747663676738739,0.04851733148097992,0.11407686769962311,0.10750853270292282,0.04673648998141289
1800,10,1,12,100,200,SG,5,20,IMLE,0.001,0.10773468762636185,0.095238097012043,0.049874477088451385,0.1063648983836174,0.09836065769195557,0.049188852310180664
